umbral,coste,senales_validacion_2023,cobertura_validacion_2023,precision_validacion_2023,recall_validacion_2023,f1_validacion_2023,precision_lift_validacion_2023,operaciones_no_solapadas_validacion_2023,operaciones_por_dia_validacion_2023,tasa_retorno_positivo_validacion_2023,retorno_neto_medio_validacion_2023,retorno_neto_mediano_validacion_2023,factor_beneficio_validacion_2023,maximo_drawdown_validacion_2023,pr_auc_validacion_2023,pr_auc_lift_validacion_2023,senales_validacion_2024,cobertura_validacion_2024,precision_validacion_2024,recall_validacion_2024,f1_validacion_2024,precision_lift_validacion_2024,operaciones_no_solapadas_validacion_2024,operaciones_por_dia_validacion_2024,tasa_retorno_positivo_validacion_2024,retorno_neto_medio_validacion_2024,retorno_neto_mediano_validacion_2024,factor_beneficio_validacion_2024,maximo_drawdown_validacion_2024,pr_auc_validacion_2024,pr_auc_lift_validacion_2024,senales_minimo,senales_medio,senales_diferencia,cobertura_minimo,cobertura_medio,cobertura_diferencia,precision_minimo,precision_medio,precision_diferencia,recall_minimo,recall_medio,recall_diferencia,f1_minimo,f1_medio,f1_diferencia,precision_lift_minimo,precision_lift_medio,precision_lift_diferencia,operaciones_no_solapadas_minimo,operaciones_no_solapadas_medio,operaciones_no_solapadas_diferencia,operaciones_por_dia_minimo,operaciones_por_dia_medio,operaciones_por_dia_diferencia,tasa_retorno_positivo_minimo,tasa_retorno_positivo_medio,tasa_retorno_positivo_diferencia,retorno_neto_medio_minimo,retorno_neto_medio_medio,retorno_neto_medio_diferencia,retorno_neto_mediano_minimo,retorno_neto_mediano_medio,retorno_neto_mediano_diferencia,factor_beneficio_minimo,factor_beneficio_medio,factor_beneficio_diferencia,maximo_drawdown_minimo,maximo_drawdown_medio,maximo_drawdown_diferencia,pr_auc_minimo,pr_auc_medio,pr_auc_diferencia,pr_auc_lift_minimo,pr_auc_lift_medio,pr_auc_lift_diferencia,simbolo,objetivo,variante,tipo_modelo
0.15,0.0005,389717,0.7465285160687228,0.2560832604171745,0.8943133143358962,0.3981560348765536,1.1979626967840686,3653,10.010523731681,0.4021352313167259,-0.0004398092659845,-0.0015663002030923,0.7511854513528331,-0.8126023000981346,0.3273470757634776,1.5313362733165772,487057,0.9243471494724056,0.300580835507959,0.9753172779054662,0.4595377627667689,1.0551417597405404,4235,11.57369538771614,0.402125147579693,-0.0004053543737841,-0.003500000026077,0.786607679626988,-0.8316211746086903,0.3515532621225506,1.2340724484701668,389717,438387.0,97340,0.7465285160687228,0.8354378327705643,0.17781863340368276,0.2560832604171745,0.2783320479625667,0.0444975750907845,0.8943133143358962,0.9348152961206813,0.08100396356956996,0.3981560348765536,0.42884689882166127,0.06138172789021529,1.0551417597405404,1.1265522282623044,0.14282093704352827,3653,3944.0,582,10.010523731681,10.79210955969857,1.5631716560351414,0.402125147579693,0.40213018944820944,1.0083737032928752e-05,-0.0004398092659845,-0.0004225818198843,3.445489220039999e-05,-0.003500000026077,-0.00253315011458465,0.0019336998229847,0.7511854513528331,0.7688965654899105,0.035422228274154866,-0.8316211746086903,-0.8221117373534125,0.019018874510555728,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.16,0.0005,380717,0.7292884248111731,0.258961380763139,0.8834793985339714,0.4005232464844376,1.2114266022564684,3597,9.857063745649208,0.3975535168195718,-0.0004837813350837,-0.0016189051438122,0.7297885721536487,-0.8324035311811431,0.3273470757634776,1.5313362733165772,481749,0.9142735140059212,0.3023296363874133,0.9703007894473868,0.4610147280859186,1.061280650246533,4212,11.510839426932794,0.3969610636277303,-0.0004444113568528,-0.003500000026077,0.7688131860384168,-0.8529376466625768,0.3515532621225506,1.2340724484701668,380717,431233.0,101032,0.7292884248111731,0.8217809694085472,0.1849850891947481,0.258961380763139,0.28064550857527615,0.043368255624274266,0.8834793985339714,0.9268900939906791,0.08682139091341545,0.4005232464844376,0.4307689872851781,0.06049148160148099,1.061280650246533,1.1363536262515006,0.1501459520099353,3597,3904.5,615,9.857063745649208,10.683951586291002,1.6537756812835855,0.3969610636277303,0.3972572902236511,0.0005924531918414799,-0.0004837813350837,-0.00046409634596825003,3.936997823090002e-05,-0.003500000026077,-0.0025594525849446,0.0018810948822648,0.7297885721536487,0.7493008790960327,0.03902461388476808,-0.8529376466625768,-0.84267058892186,0.02053411548143369,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.17,0.0005,371716,0.7120464179879281,0.2616163953125504,0.8714357402727745,0.4024208065216941,1.2238468142782637,3540,9.700863402723993,0.3997175141242938,-0.0004736885584766,-0.0017262563104741,0.7353817609378537,-0.8221644471764853,0.3273470757634776,1.5313362733165772,476392,0.9041068852956804,0.3042578380829233,0.9656307251590552,0.4627188957010169,1.0680492991083173,4185,11.437051994708863,0.3956989247311828,-0.0004499115803315,-0.003500000026077,0.7658911720746961,-0.8593010678697088,0.3515532621225506,1.2340724484701668,371716,424054.0,104676,0.7120464179879281,0.8080766516418043,0.19206046730775228,0.2616163953125504,0.2829371166977368,0.042641442770372906,0.8714357402727745,0.9185332327159148,0.09419498488628075,0.4024208065216941,0.4325698511113555,0.06029808917932278,1.0680492991083173,1.1459480566932905,0.15579751516994644,3540,3862.5,645,9.700863402723993,10.568957698716428,1.7361885919848703,0.3956989247311828,0.39770821942773826,0.004018589393111005,-0.0004736885584766,-0.00046180006940404995,2.3776978145100003e-05,-0.003500000026077,-0.00261312816827555,0.0017737437156029,0.7353817609378537,0.7506364665062749,0.030509411136842468,-0.8593010678697088,-0.8407327575230971,0.03713662069322354,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.18,0.0005,362324,0.6940554249778274,0.2641696382243517,0.8577074036238508,0.4039306377896598,1.2357909365109443,3489,9.561105201159323,0.4006878761822872,-0.0004443246103467,-0.0016120598064735,0.750924058933419,-0.796164260153482,0.3273470757634776,1.5313362733165772,470875,0.8936366051772565,0.305941067162198,0.9597281902668132,0.4639762955328674,1.0739580101202852,4158,11.363264562484936,0.3893698893698893,-0.0004991026321046,-0.003500000026077,0.7438270794091932,-0.8836204200117482,0.3515532621225506,1.2340724484701668,362324,416599.5,108551,0.6940554249778274,0.7938460150775419,0.19958118019942916,0.2641696382243517,0.28505535269327487,0.0417714289378463,0.8577074036238508,0.908717796945332,0.10202078664296244,0.4039306377896598,0.4339534666612636,0.06004565774320758,1.0739580101202852,1.1548744733156147,0.16183292639065905,3489,3823.5,669,9.561105201159323,10.462184881822129,1.8021593613256126,0.3893698893698893,0.3950288827760883,0.011317986812397873,-0.0004991026321046,-0.00047171362122565,5.477802175789996e-05,-0.003500000026077,-0.00255602991627525,0.0018879402196035,0.7438270794091932,0.7473755691713061,0.007096979524225722,-0.8836204200117482,-0.839892340082615,0.08745615985826627,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.19,0.0005,353165,0.6765107587747275,0.2671499157617544,0.845457641091815,0.4060082752566384,1.2497327354011014,3453,9.46245235299603,0.4034173182739646,-0.0004348248150259,-0.0016879910016432,0.7569597111614123,-0.7856089969138546,0.3273470757634776,1.5313362733165772,465075,0.8826292416306081,0.3075998494866419,0.9530462009926384,0.4650898923892194,1.0797809046434257,4126,11.27581279096028,0.3860882210373242,-0.000525886767613,-0.003500000026077,0.7330261023631531,-0.8940650180708811,0.3515532621225506,1.2340724484701668,353165,409120.0,111910,0.6765107587747275,0.7795700002026678,0.20611848285588052,0.2671499157617544,0.28737488262419814,0.04044993372488748,0.845457641091815,0.8992519210422267,0.10758855990082339,0.4060082752566384,0.4355490838229289,0.05908161713258098,1.0797809046434257,1.1647568200222636,0.16995183075767573,3453,3789.5,673,9.46245235299603,10.369132571978156,1.813360437964251,0.3860882210373242,0.39475276965564443,0.01732909723664039,-0.000525886767613,-0.00048035579131945,9.10619525871e-05,-0.003500000026077,-0.0025939955138601,0.0018120090244338,0.7330261023631531,0.7449929067622827,0.02393360879825912,-0.8940650180708811,-0.8398370074923678,0.10845602115702657,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.2,0.0005,344159,0.6592591741230062,0.2697648470619684,0.8319622918794918,0.4074224415418001,1.2619654371685125,3396,9.306252010070812,0.4095995288574794,-0.0004050073989655,-0.001705762673635,0.773625979075391,-0.7573707547023554,0.3273470757634776,1.5313362733165772,458794,0.8707090260381083,0.3090646346726417,0.9446520768795176,0.4657488351927003,1.0849228027161546,4101,11.207491094456644,0.3869787856620336,-0.0005051001476729,-0.003500000026077,0.7429302645851487,-0.8814856597212097,0.3515532621225506,1.2340724484701668,344159,401476.5,114635,0.6592591741230062,0.7649841000805573,0.21144985191510213,0.2697648470619684,0.28941474086730506,0.03929978761067332,0.8319622918794918,0.8883071843795047,0.1126897850000258,0.4074224415418001,0.4365856383672502,0.0583263936509002,1.0849228027161546,1.1734441199423336,0.1770426344523579,3396,3748.5,705,9.306252010070812,10.256871552263728,1.901239084385832,0.3869787856620336,0.3982891572597565,0.022620743195445825,-0.0005051001476729,-0.0004550537733192,0.00010009274870740004,-0.003500000026077,-0.002602881349856,0.001794237352442,0.7429302645851487,0.7582781218302699,0.030695714490242332,-0.8814856597212097,-0.8194282072117826,0.12411490501885436,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.21,0.0005,335019,0.6417509036681167,0.2725218569693062,0.8181443446780293,0.4088550937836561,1.274862785547607,3342,9.15827273782587,0.4042489527229204,-0.0004432952053437,-0.0020292299794964,0.7560238817377967,-0.7859659228636519,0.3273470757634776,1.5313362733165772,452227,0.8582460335534806,0.3106316075776104,0.9358515705672696,0.4664404348432426,1.090423414708334,4071,11.12550505865228,0.3890935887988209,-0.0004968856904914,-0.003500000026077,0.7468632050154336,-0.8750970388775114,0.3515532621225506,1.2340724484701668,335019,393623.0,117208,0.6417509036681167,0.7499984686107987,0.2164951298853639,0.2725218569693062,0.29157673227345826,0.03810975060830418,0.8181443446780293,0.8769979576226494,0.11770722588924032,0.4088550937836561,0.4376477643134493,0.057585341059586515,1.090423414708334,1.1826431001279705,0.18443937083927286,3342,3706.5,729,9.15827273782587,10.141888898239074,1.96723232082641,0.3890935887988209,0.3966712707608706,0.015155363924099496,-0.0004968856904914,-0.00047009044791755,5.3590485147700015e-05,-0.003500000026077,-0.0027646150027867,0.0014707700465806002,0.7468632050154336,0.7514435433766151,0.009160676722363092,-0.8750970388775114,-0.8305314808705817,0.08913111601385959,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.22,0.0005,325688,0.6238767601654283,0.275724005796959,0.8047027617972292,0.41071894109522,1.2898425028427936,3283,8.996591681113804,0.4042034724337496,-0.0004642079139262,-0.0022746717203408,0.747321551312413,-0.7995806227976243,0.3273470757634776,1.5313362733165772,445410,0.8453085857435664,0.3123549089602838,0.9268578661603544,0.4672459971621202,1.0964727932404166,4041,11.043519022847915,0.3897550111358575,-0.0004724416981183,-0.003500000026077,0.759163129235994,-0.8590477103654546,0.3515532621225506,1.2340724484701668,325688,385549.0,119722,0.6238767601654283,0.7345926729544974,0.22143182557813812,0.275724005796959,0.29403945737862136,0.03663090316332479,0.8047027617972292,0.8657803139787918,0.12215510436312516,0.41071894109522,0.4389824691286701,0.05652705606690017,1.0964727932404166,1.193157648041605,0.19336970960237698,3283,3662.0,758,8.996591681113804,10.02005535198086,2.0469273417341114,0.3897550111358575,0.39697924178480354,0.014448461297892123,-0.0004724416981183,-0.00046832480602225,8.23378419210005e-06,-0.003500000026077,-0.0028873358732088997,0.0012253283057362002,0.747321551312413,0.7532423402742034,0.011841577923581093,-0.8590477103654546,-0.8293141665815394,0.05946708756783026,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.23,0.0005,316266,0.605828300184469,0.2789518949238931,0.7905711776618815,0.412391903893797,1.3049426337811556,3227,8.843131695082011,0.3997520917260613,-0.0004875139429591,-0.0024649944733828,0.7380454570063273,-0.8061052209288835,0.3273470757634776,1.5313362733165772,438716,0.8326045699536931,0.3140231949598373,0.9178042037240598,0.4679418702797624,1.102329048920672,4007,10.950601515602967,0.3860743698527576,-0.0004983742003223,-0.003500000026077,0.7483975350569282,-0.870704764077821,0.3515532621225506,1.2340724484701668,316266,377491.0,122450,0.605828300184469,0.7192164350690811,0.22677626976922416,0.2789518949238931,0.29648754494186524,0.03507130003594422,0.7905711776618815,0.8541876906929706,0.12723302606217834,0.412391903893797,0.4401668870867797,0.05554996638596543,1.102329048920672,1.2036358413509138,0.20261358486048353,3227,3617.0,780,8.843131695082011,9.896866605342488,2.107469820520956,0.3860743698527576,0.39291323078940943,0.013677721873303683,-0.0004983742003223,-0.0004929440716407,1.0860257363199993e-05,-0.003500000026077,-0.0029824972497298997,0.0010350055526942002,0.7380454570063273,0.7432214960316277,0.0103520780506009,-0.870704764077821,-0.8384049925033523,0.06459954314893757,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.24,0.0005,307119,0.5883066207697126,0.281946086044823,0.775946735487571,0.4136055006651334,1.3189495206978277,3171,8.68967170905022,0.4102806685588142,-0.0004187820706069,-0.0021014245338737,0.7705687917020195,-0.7538403253338279,0.3273470757634776,1.5313362733165772,431689,0.8192685796705382,0.3155002791361374,0.9073515206022452,0.4682000845660147,1.107514120664958,3966,10.838553933337003,0.397125567322239,-0.0004194867736896,-0.003500000026077,0.7852055837706946,-0.8210045143853477,0.3515532621225506,1.2340724484701668,307119,369404.0,124570,0.5883066207697126,0.7037876002201254,0.2309619589008256,0.281946086044823,0.2987231825904802,0.033554193091314355,0.775946735487571,0.8416491280449081,0.13140478511467424,0.4136055006651334,0.4409027926155741,0.05459458390088129,1.107514120664958,1.2132318206813928,0.21143540003286976,3171,3568.5,795,8.68967170905022,9.764112821193612,2.1488822242867833,0.397125567322239,0.4037031179405266,0.01315510123657515,-0.0004194867736896,-0.00041913442214825,7.047030826999958e-07,-0.003500000026077,-0.00280071227997535,0.0013985754922032998,0.7705687917020195,0.7778871877363571,0.014636792068675075,-0.8210045143853477,-0.7874224198595878,0.06716418905151977,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.25,0.0005,298044,0.5709228620850166,0.2851424621867912,0.7615552807498611,0.414927326078147,1.3339022332520594,3106,8.511548510977605,0.4030907920154539,-0.0004440618985547,-0.0022268157680518,0.7590299183590006,-0.765248821970653,0.3273470757634776,1.5313362733165772,424389,0.8054144841721703,0.3170228257565582,0.8963125811931648,0.4683808708184941,1.1128587811708184,3928,10.734704954651477,0.3994399185336049,-0.000407432171756,-0.003500000026077,0.7912338435169121,-0.8069235884584459,0.3515532621225506,1.2340724484701668,298044,361216.5,126345,0.5709228620850166,0.6881686731285934,0.23449162208715368,0.2851424621867912,0.3010826439716747,0.031880363569767034,0.7615552807498611,0.8289339309715129,0.1347573004433037,0.414927326078147,0.44165409844832054,0.053453544740347136,1.1128587811708184,1.2233805072114388,0.221043452081241,3106,3517.0,822,8.511548510977605,9.62312673281454,2.223156443673872,0.3994399185336049,0.4012653552745294,0.003650873481849004,-0.0004440618985547,-0.00042574703515534996,3.662972679869999e-05,-0.003500000026077,-0.0028634078970644003,0.0012731842580251999,0.7590299183590006,0.7751318809379564,0.032203925157911484,-0.8069235884584459,-0.7860862052145494,0.04167476648779289,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.26,0.0005,288924,0.5534529029440329,0.2885776190278412,0.7471459039016435,0.4163458321473691,1.3499719667694967,3041,8.33342531290499,0.4041433738901677,-0.0004336316497926,-0.0022681950703263,0.7645292892057625,-0.749833424973297,0.3273470757634776,1.5313362733165772,416887,0.791177028770971,0.3185419550141884,0.8846873854968189,0.4684228348900866,1.118191445561948,3885,10.617191636665218,0.3971685971685971,-0.0004155416718829,-0.003500000026077,0.7874247343052542,-0.8149210693777162,0.3515532621225506,1.2340724484701668,288924,352905.5,127963,0.5534529029440329,0.672314965857502,0.23772412582693803,0.2885776190278412,0.3035597870210148,0.029964335986347235,0.7471459039016435,0.8159166446992312,0.13754148159517543,0.4163458321473691,0.44238433351872786,0.05207700274271754,1.118191445561948,1.2340817061657223,0.23178052120754877,3041,3463.0,844,8.33342531290499,9.475308474785104,2.2837663237602293,0.3971685971685971,0.4006559855293824,0.006974776721570597,-0.0004336316497926,-0.00042458666083775,1.808997790969999e-05,-0.003500000026077,-0.0028840975482016503,0.0012318049557507,0.7645292892057625,0.7759770117555083,0.022895445099491707,-0.8149210693777162,-0.7823772471755066,0.06508764440441928,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.27,0.0005,279801,0.5359771971059634,0.2917537821523154,0.7315178235388999,0.4171386962020465,1.364830122417089,2989,8.190926754446895,0.4048176647708263,-0.000399798436921,-0.0021817796276882,0.7817662025761749,-0.7180768940659175,0.3273470757634776,1.5313362733165772,409324,0.7768238062704016,0.3200520858781796,0.8727557376503114,0.4683525523346126,1.1234925225071144,3847,10.51334265797969,0.4094099298154406,-0.0003340623714647,-0.003500000026077,0.8262532496259019,-0.7393309787454075,0.3515532621225506,1.2340724484701668,279801,344562.5,129523,0.5359771971059634,0.6564005016881824,0.24084660916443823,0.2917537821523154,0.3059029340152475,0.028298303725864227,0.7315178235388999,0.8021367805946057,0.1412379141114115,0.4171386962020465,0.44274562426832953,0.05121385613256607,1.1234925225071144,1.2441613224621015,0.2413375999099745,2989,3418.0,858,8.190926754446895,9.352134706213292,2.3224159035327947,0.4048176647708263,0.40711379729313346,0.0045922650446142965,-0.000399798436921,-0.00036693040419285,6.573606545629999e-05,-0.003500000026077,-0.0028408898268826,0.0013182203983888,0.7817662025761749,0.8040097261010384,0.04448704704972695,-0.7393309787454075,-0.7287039364056624,0.02125408467949008,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.28,0.0005,270420,0.5180072753185107,0.2952518304859108,0.7154685735792247,0.4180056228305769,1.3811940636148394,2936,8.045687839095379,0.3995231607629427,-0.0004524642955419,-0.003500000026077,0.7583310235346942,-0.7536743034631455,0.3273470757634776,1.5313362733165772,401592,0.7621498519699386,0.3217046156297934,0.8606908497385164,0.4683512870289307,1.1292934683564888,3796,10.37396639711227,0.3940990516332982,-0.00044063473077,-0.003500000026077,0.7786220712363481,-0.8204400788677164,0.3515532621225506,1.2340724484701668,270420,336006.0,131172,0.5180072753185107,0.6400785636442246,0.2441425766514279,0.2952518304859108,0.3084782230578521,0.026452785143882607,0.7154685735792247,0.7880797116588705,0.14522227615929173,0.4180056228305769,0.44317845492975383,0.05034566419835379,1.1292934683564888,1.2552437659856641,0.2519005952583506,2936,3366.0,860,8.045687839095379,9.209827118103824,2.3282785580168905,0.3940990516332982,0.39681110619812043,0.005424109129644472,-0.0004524642955419,-0.00044654951315595,1.1829564771900021e-05,-0.003500000026077,-0.003500000026077,0.0,0.7583310235346942,0.7684765473855211,0.020291047701653908,-0.8204400788677164,-0.7870571911654309,0.06676577540457096,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.29,0.0005,261037,0.5000335223996675,0.2986971195654256,0.6987024391992401,0.4184890682739761,1.3973111959497395,2871,7.867564641022763,0.4071752002786485,-0.0004239248577394,-0.003500000026077,0.7733648591507153,-0.7273377538896122,0.3273470757634776,1.5313362733165772,393612,0.7470052379867912,0.3235419651839883,0.8484061157189967,0.4684422227004121,1.135743195061771,3757,10.267384550566597,0.3981900452488687,-0.0004217228597341,-0.003500000026077,0.7874767170184883,-0.8051864318545362,0.3515532621225506,1.2340724484701668,261037,327324.5,132575,0.5000335223996675,0.6235193801932293,0.24697171558712372,0.2986971195654256,0.31111954237470696,0.024844845618562705,0.6987024391992401,0.7735542774591184,0.14970367651975658,0.4184890682739761,0.4434656454871941,0.049953154426436,1.135743195061771,1.266527195505755,0.2615680008879686,2871,3314.0,886,7.867564641022763,9.06747459579468,2.399819909543834,0.3981900452488687,0.4026826227637586,0.008985155029779812,-0.0004239248577394,-0.00042282385873675,2.2019980052999984e-06,-0.003500000026077,-0.003500000026077,0.0,0.7733648591507153,0.7804207880846018,0.014111857867773026,-0.8051864318545362,-0.7662620928720743,0.077848677964924,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.3,0.0005,251318,0.481416139407209,0.3017849895351706,0.6796422746742656,0.4179746054139847,1.4117563144250669,2804,7.683960729163298,0.409058487874465,-0.0004086199262853,-0.003500000026077,0.7823575436515624,-0.711186829845993,0.3273470757634776,1.5313362733165772,385196,0.731033173916344,0.3251331789530525,0.8343492888311516,0.4679236541684024,1.141328900795726,3707,10.130741157559322,0.3978958726733207,-0.0004131161032629,-0.003500000026077,0.7908246139477204,-0.7968415539617311,0.3515532621225506,1.2340724484701668,251318,318257.0,133878,0.481416139407209,0.6062246566617765,0.24961703450913503,0.3017849895351706,0.3134590842441115,0.023348189417881915,0.6796422746742656,0.7569957817527087,0.15470701415688592,0.4179746054139847,0.44294912979119355,0.049949048754417746,1.141328900795726,1.2765426076103963,0.270427413629341,2804,3255.5,903,7.683960729163298,8.90735094336131,2.446780428396025,0.3978958726733207,0.4034771802738929,0.01116261520114431,-0.0004131161032629,-0.0004108680147741,4.496176977599993e-06,-0.003500000026077,-0.003500000026077,0.0,0.7823575436515624,0.7865910787996414,0.008467070296158008,-0.7968415539617311,-0.7540141919038621,0.08565472411573805,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.31,0.0005,241368,0.4623562607391401,0.3047545656425044,0.6591573023639263,0.4168040752262283,1.4256480518078694,2729,7.4784339621564335,0.4019787467936973,-0.0004512773219071,-0.003500000026077,0.7625583178269825,-0.7234416084065931,0.3273470757634776,1.5313362733165772,376554,0.7146322022318379,0.3270314483447261,0.8203923919922721,0.4676460480120913,1.147992477011446,3642,9.953104746649863,0.3948380010982976,-0.0004141538545083,-0.003500000026077,0.7912045061632863,-0.7905255443222515,0.3515532621225506,1.2340724484701668,241368,308961.0,135186,0.4623562607391401,0.588494231485489,0.2522759414926978,0.3047545656425044,0.3158930069936152,0.022276882702221668,0.6591573023639263,0.7397748471780992,0.16123508962834576,0.4168040752262283,0.4422250616191598,0.050841972785863,1.147992477011446,1.2868202644096578,0.27765557479642333,2729,3185.5,913,7.4784339621564335,8.715769354403148,2.47467078449343,0.3948380010982976,0.39840837394599743,0.007140745695399686,-0.0004512773219071,-0.0004327155882077,3.712346739880002e-05,-0.003500000026077,-0.003500000026077,0.0,0.7625583178269825,0.7768814119951344,0.028646188336303835,-0.7905255443222515,-0.7569835763644224,0.06708393591565842,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.32,0.0005,231290,0.4430511896620751,0.3081412944787928,0.6386544079430794,0.4157091027869483,1.441491238134797,2669,7.314012548550941,0.4035219183214687,-0.0004095163336088,-0.003500000026077,0.7828782044491837,-0.6862332457919889,0.3273470757634776,1.5313362733165772,367339,0.6971437789417748,0.3288216062002673,0.8046967123013891,0.4668679122764975,1.154276544679024,3591,9.813728485782445,0.3856864383180172,-0.0005107400059507,-0.003500000026077,0.7495430255069957,-0.8459697282582275,0.3515532621225506,1.2340724484701668,231290,299314.5,136049,0.4430511896620751,0.570097484301925,0.25409258927969974,0.3081412944787928,0.31848145033953,0.020680311721474498,0.6386544079430794,0.7216755601222342,0.1660423043583097,0.4157091027869483,0.4412885075317229,0.051158809489549206,1.154276544679024,1.2978838914069106,0.2872146934557731,2669,3130.0,922,7.314012548550941,8.563870517166693,2.499715937231504,0.3856864383180172,0.3946041783197429,0.01783548000345153,-0.0005107400059507,-0.00046012816977975,0.00010122367234189999,-0.003500000026077,-0.003500000026077,0.0,0.7495430255069957,0.7662106149780896,0.03333517894218796,-0.8459697282582275,-0.7661014870251082,0.15973648246623862,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
0.33,0.0005,220755,0.4228707050622655,0.3120427623383389,0.6172822911626074,0.4145341192541575,1.4597423840739117,2599,7.122187566011202,0.4051558291650635,-0.0003780591978121,-0.003500000026077,0.7987013608209562,-0.6426169993744244,0.3273470757634776,1.5313362733165772,357851,0.6791372504364989,0.3310903141251526,0.7893208087671963,0.4665010355227618,1.1622404871178538,3533,9.655222149894009,0.3908859326351542,-0.0004712111667303,-0.003500000026077,0.7668821957394492,-0.8174953119791034,0.3515532621225506,1.2340724484701668,220755,289303.0,137096,0.4228707050622655,0.5510039777493821,0.2562665453742334,0.3120427623383389,0.32156653823174575,0.01904755178681372,0.6172822911626074,0.7033015499649018,0.172038517604589,0.4145341192541575,0.44051757738845965,0.05196691626860428,1.1622404871178538,1.3109914355958827,0.2975018969560579,2599,3066.0,934,7.122187566011202,8.388704857952606,2.533034583882807,0.3908859326351542,0.39802088090010884,0.014269896529909287,-0.0004712111667303,-0.0004246351822712,9.315196891819999e-05,-0.003500000026077,-0.003500000026077,0.0,0.7668821957394492,0.7827917782802027,0.03181916508150706,-0.8174953119791034,-0.730056155676764,0.174878312604679,0.3273470757634776,0.3394501689430141,0.024206186359073012,1.2340724484701668,1.382704360893372,0.29726382484641034,BTCUSDT,largo_tp050_sl030_120m,histgb_moderado,histgb
