periodo,horizonte,umbral_rearme,enfriamiento,distancia_minima,diferencia_minima,exige_pendiente_positiva_5m,operaciones,precision,porcentaje_acierto,porcentaje_positivas,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown
validacion_2023,300,,120,0.0,0.0,True,69,0.5217391304347826,52.17391304347826,59.42028985507246,0.005628508471699599,0.004008472655980478,2.5142338743701487,-0.048857943954918936
validacion_2023,300,,120,0.0,0.05,False,63,0.49206349206349204,49.2063492063492,57.14285714285714,0.005410599512877174,0.004008472655980478,2.4077386929239477,-0.04377924078563267
validacion_2023,300,,120,0.0,0.05,True,63,0.49206349206349204,49.2063492063492,57.14285714285714,0.005410599512877174,0.004008472655980478,2.4077386929239477,-0.04377924078563267
validacion_2023,300,,120,0.0,0.1,False,53,0.5471698113207547,54.71698113207547,56.60377358490566,0.006024278429382908,0.004008472655980478,2.5796655046554346,-0.04377924078563278
validacion_2023,300,,120,0.0,0.1,True,53,0.5471698113207547,54.71698113207547,56.60377358490566,0.006024278429382908,0.004008472655980478,2.5796655046554346,-0.04377924078563278
validacion_2023,300,,120,0.0,0.15,False,37,0.5405405405405406,54.054054054054056,59.45945945945946,0.0032391712990988766,0.0040554007636613995,1.709278921637301,-0.05765346208642819
validacion_2023,300,,120,0.0,0.15,True,37,0.5135135135135135,51.35135135135135,56.75675675675676,0.003113704463914109,0.0040554007636613995,1.667624505266335,-0.05765346208642819
validacion_2023,300,,120,0.005,,False,68,0.5294117647058824,52.94117647058824,63.23529411764706,0.00610774699692575,0.003804243801828978,2.4893852658701623,-0.06329459602923004
validacion_2023,300,,120,0.005,,True,68,0.5294117647058824,52.94117647058824,63.23529411764706,0.00610774699692575,0.003804243801828978,2.4893852658701623,-0.06329459602923004
validacion_2023,300,,120,0.005,0.0,False,64,0.53125,53.125,62.5,0.005971866549611755,0.004031936709820939,2.513162021256249,-0.06154802518814673
validacion_2023,300,,120,0.005,0.0,True,64,0.53125,53.125,62.5,0.006171831426420155,0.004031936709820939,2.6472936428020044,-0.048857943954918825
validacion_2023,300,,120,0.005,0.05,False,56,0.5,50.0,58.92857142857143,0.0046782310612116336,0.004031936709820939,2.1492781932717477,-0.04507499656095926
validacion_2023,300,,120,0.005,0.05,True,56,0.5,50.0,58.92857142857143,0.0046782310612116336,0.004031936709820939,2.1492781932717477,-0.04507499656095926
validacion_2023,300,,120,0.005,0.1,False,49,0.5510204081632653,55.10204081632652,59.183673469387756,0.005391213906709009,0.004008472655980478,2.4206360867133885,-0.04550980021295059
validacion_2023,300,,120,0.005,0.1,True,49,0.5510204081632653,55.10204081632652,59.183673469387756,0.005391213906709009,0.004008472655980478,2.4206360867133885,-0.04550980021295059
validacion_2023,300,,120,0.005,0.15,False,36,0.5555555555555556,55.55555555555556,61.111111111111114,0.0034120751683802287,0.004347994750055429,1.7400210397046643,-0.05765346208642819
validacion_2023,300,,120,0.005,0.15,True,36,0.5277777777777778,52.77777777777778,58.333333333333336,0.0032831231433292176,0.004347994750055429,1.6969826378452528,-0.05765346208642819
validacion_2023,300,,120,0.01,,False,63,0.5238095238095238,52.38095238095239,61.904761904761905,0.005353255358126858,0.004008472655980478,2.181784507013101,-0.05283763027933097
validacion_2023,300,,120,0.01,,True,63,0.5238095238095238,52.38095238095239,61.904761904761905,0.005353255358126858,0.004008472655980478,2.181784507013101,-0.05283763027933097
validacion_2023,300,,120,0.01,0.0,False,60,0.5333333333333333,53.333333333333336,61.66666666666667,0.005777393794913686,0.004291266345283319,2.4226937812258056,-0.06154802518814673
validacion_2023,300,,120,0.01,0.0,True,60,0.5333333333333333,53.333333333333336,61.66666666666667,0.005990689663509313,0.004291266345283319,2.5569988614775268,-0.048857943954918825
validacion_2023,300,,120,0.01,0.05,False,53,0.49056603773584906,49.056603773584904,60.37735849056604,0.004604249474792876,0.004527131926905238,2.1515788055294705,-0.04507499656095937
validacion_2023,300,,120,0.01,0.05,True,52,0.5,50.0,59.61538461538461,0.004560432644846075,0.004291266345283319,2.119098557216409,-0.04507499656095937
validacion_2023,300,,120,0.01,0.1,False,46,0.5434782608695652,54.347826086956516,58.69565217391305,0.004911180026064212,0.004031936709820939,2.2323450023341826,-0.04550980021295026
validacion_2023,300,,120,0.01,0.1,True,46,0.5434782608695652,54.347826086956516,58.69565217391305,0.004911180026064212,0.004031936709820939,2.2323450023341826,-0.04550980021295026
validacion_2023,300,,120,0.01,0.15,False,36,0.5555555555555556,55.55555555555556,61.111111111111114,0.0034120751683802287,0.004347994750055429,1.7400210397046643,-0.05765346208642819
validacion_2023,300,,120,0.01,0.15,True,36,0.5277777777777778,52.77777777777778,58.333333333333336,0.0032831231433292176,0.004347994750055429,1.6969826378452528,-0.05765346208642819
validacion_2023,300,,120,0.02,,False,56,0.5357142857142857,53.57142857142857,58.92857142857143,0.004638904393120599,0.0032643804196583756,1.9571504822501584,-0.07024444712777489
validacion_2023,300,,120,0.02,,True,56,0.5357142857142857,53.57142857142857,58.92857142857143,0.004638904393120599,0.0032643804196583756,1.9571504822501584,-0.07024444712777489
validacion_2023,300,,120,0.02,0.0,False,53,0.5094339622641509,50.943396226415096,56.60377358490566,0.004739988471930824,0.003201151683375759,2.0597240236190357,-0.07615522610345571
validacion_2023,300,,120,0.02,0.0,True,53,0.5094339622641509,50.943396226415096,56.60377358490566,0.004981455492982477,0.003201151683375759,2.1772636599304755,-0.06366266863402248
validacion_2023,300,,120,0.02,0.05,False,47,0.46808510638297873,46.808510638297875,55.319148936170215,0.003276233263825676,0.0033276091559409924,1.7499910926658995,-0.05354992179351881
validacion_2023,300,,120,0.02,0.05,True,46,0.4782608695652174,47.82608695652174,54.347826086956516,0.0031978312775604394,0.0032643804196583756,1.71646801937701,-0.053549921793518585
validacion_2023,300,,120,0.02,0.1,False,43,0.5116279069767442,51.162790697674424,55.81395348837209,0.004088966804470625,0.0033276091559409924,1.9703352657542943,-0.049320572701878396
validacion_2023,300,,120,0.02,0.1,True,43,0.5116279069767442,51.162790697674424,55.81395348837209,0.004088966804470625,0.0033276091559409924,1.9703352657542943,-0.049320572701878396
validacion_2023,300,,120,0.02,0.15,False,32,0.5,50.0,56.25,0.0025352587637639847,0.0036282762235185792,1.5091176311084291,-0.07593158960228541
validacion_2023,300,,120,0.02,0.15,True,32,0.46875,46.875,53.125,0.0023901877355815976,0.0036282762235185792,1.4694123004316866,-0.07593158960228541
