umbral_sube,modo_entrada,umbral_veto_baja_clave,usa_veto_baja,tipo_salida,nombre_salida,horizonte_salida,coste,operaciones_2023,precision_clasificacion_2023,porcentaje_acierto_clasificacion_2023,porcentaje_operaciones_positivas_2023,retorno_bruto_medio_2023,retorno_neto_medio_2023,retorno_neto_mediano_2023,factor_beneficio_2023,maximo_drawdown_2023,operaciones_2024,precision_clasificacion_2024,porcentaje_acierto_clasificacion_2024,porcentaje_operaciones_positivas_2024,retorno_bruto_medio_2024,retorno_neto_medio_2024,retorno_neto_mediano_2024,factor_beneficio_2024,maximo_drawdown_2024,operaciones_minimo,operaciones_medio,operaciones_diferencia,precision_clasificacion_minimo,precision_clasificacion_medio,precision_clasificacion_diferencia,porcentaje_acierto_clasificacion_minimo,porcentaje_acierto_clasificacion_medio,porcentaje_acierto_clasificacion_diferencia,porcentaje_operaciones_positivas_minimo,porcentaje_operaciones_positivas_medio,porcentaje_operaciones_positivas_diferencia,retorno_bruto_medio_minimo,retorno_bruto_medio_medio,retorno_bruto_medio_diferencia,retorno_neto_medio_minimo,retorno_neto_medio_medio,retorno_neto_medio_diferencia,retorno_neto_mediano_minimo,retorno_neto_mediano_medio,retorno_neto_mediano_diferencia,factor_beneficio_minimo,factor_beneficio_medio,factor_beneficio_diferencia,maximo_drawdown_minimo,maximo_drawdown_medio,maximo_drawdown_diferencia,umbral_veto_baja,cumple_filtros,puntuacion
0.52,creciente_5m,0.4,True,fija,fija_120m,120,0.0005,3,0.6666666666666666,66.66666666666666,100.0,0.0161144889711123,0.0156144889711123,0.0146316523079758,inf,0.0,1,1.0,100.0,100.0,0.0056615661432088,0.0051615661432088,0.0051615661432088,inf,0.0,1,2.0,2,0.6666666666666666,0.8333333333333333,0.33333333333333337,66.66666666666666,83.33333333333333,33.33333333333334,100.0,100.0,0.0,0.0056615661432088,0.01088802755716055,0.010452922827903503,0.0051615661432088,0.01038802755716055,0.0104529228279035,0.0051615661432088,0.009896609225592299,0.009470086164767,inf,inf,,0.0,0.0,0.0,0.4,False,inf
0.52,confirmacion_3m,0.3,True,fija,fija_240m,240,0.002,3,1.0,100.0,100.0,0.0142236361727701,0.0122236361727701,0.0137728150979066,inf,0.0,1,1.0,100.0,100.0,0.0117137759172185,0.0097137759172185,0.0097137759172185,inf,0.0,1,2.0,2,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0117137759172185,0.0129687060449943,0.0025098602555516,0.0097137759172185,0.0109687060449943,0.0025098602555516,0.0097137759172185,0.01174329550756255,0.0040590391806881,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.52,confirmacion_3m,0.3,True,fija,fija_240m,240,0.001,3,1.0,100.0,100.0,0.0142236361727701,0.0132236361727701,0.0147728150979066,inf,0.0,1,1.0,100.0,100.0,0.0117137759172185,0.0107137759172185,0.0107137759172185,inf,0.0,1,2.0,2,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0117137759172185,0.0129687060449943,0.0025098602555516,0.0107137759172185,0.0119687060449943,0.0025098602555516,0.0107137759172185,0.01274329550756255,0.0040590391806880986,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.52,confirmacion_3m,0.3,True,fija,fija_240m,240,0.0005,3,1.0,100.0,100.0,0.0142236361727701,0.0137236361727701,0.0152728150979066,inf,0.0,1,1.0,100.0,100.0,0.0117137759172185,0.0112137759172185,0.0112137759172185,inf,0.0,1,2.0,2,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0117137759172185,0.0129687060449943,0.0025098602555516,0.0112137759172185,0.0124687060449943,0.0025098602555516,0.0112137759172185,0.01324329550756255,0.0040590391806881,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.52,confirmacion_3m,0.3,True,fija,fija_60m,60,0.002,3,1.0,100.0,100.0,0.0215311905824727,0.0195311905824727,0.0186620519015745,inf,0.0,1,1.0,100.0,100.0,0.0037382645720975,0.0017382645720975,0.0017382645720975,inf,0.0,1,2.0,2,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0037382645720975,0.0126347275772851,0.0177929260103752,0.0017382645720975,0.0106347275772851,0.017792926010375198,0.0017382645720975,0.010200158236836001,0.016923787329477,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.52,confirmacion_3m,0.3,True,fija,fija_60m,60,0.001,3,1.0,100.0,100.0,0.0215311905824727,0.0205311905824727,0.0196620519015745,inf,0.0,1,1.0,100.0,100.0,0.0037382645720975,0.0027382645720975,0.0027382645720975,inf,0.0,1,2.0,2,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0037382645720975,0.0126347275772851,0.0177929260103752,0.0027382645720975,0.0116347275772851,0.0177929260103752,0.0027382645720975,0.011200158236835999,0.016923787329477,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.52,confirmacion_3m,0.3,True,fija,fija_60m,60,0.0005,3,1.0,100.0,100.0,0.0215311905824727,0.0210311905824727,0.0201620519015745,inf,0.0,1,1.0,100.0,100.0,0.0037382645720975,0.0032382645720975,0.0032382645720975,inf,0.0,1,2.0,2,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0037382645720975,0.0126347275772851,0.0177929260103752,0.0032382645720975,0.0121347275772851,0.0177929260103752,0.0032382645720975,0.011700158236836,0.016923787329477,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.54,confirmacion_3m,0.3,True,fija,fija_60m,60,0.0005,5,0.8,80.0,100.0,0.015012659886988,0.014512659886988,0.0194466835113681,inf,0.0,2,1.0,100.0,100.0,0.0056292951267178,0.0051292951267178,0.0051292951267178,inf,0.0,2,3.5,3,0.8,0.9,0.19999999999999996,80.0,90.0,20.0,100.0,100.0,0.0,0.0056292951267178,0.0103209775068529,0.0093833647602702,0.0051292951267178,0.0098209775068529,0.0093833647602702,0.0051292951267178,0.012287989319042951,0.0143173883846503,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp070_sl035_240m,240,0.0005,1,1.0,100.0,100.0,0.007,0.0065,0.0065,inf,0.0,1,1.0,100.0,100.0,0.007,0.0065,0.0065,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.007,0.007,0.0,0.0065,0.0065,0.0,0.0065,0.0065,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp050_sl030_240m,240,0.002,1,1.0,100.0,100.0,0.005,0.003,0.003,inf,0.0,1,1.0,100.0,100.0,0.005,0.003,0.003,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.005,0.005,0.0,0.003,0.003,0.0,0.003,0.003,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.52,creciente_5m,0.4,True,fija,fija_60m,60,0.002,3,0.6666666666666666,66.66666666666666,100.0,0.0105132130989951,0.0085132130989951,0.0124481853168956,inf,0.0,1,1.0,100.0,100.0,0.0054386385628966,0.0034386385628966,0.0034386385628966,inf,0.0,1,2.0,2,0.6666666666666666,0.8333333333333333,0.33333333333333337,66.66666666666666,83.33333333333333,33.33333333333334,100.0,100.0,0.0,0.0054386385628966,0.00797592583094585,0.005074574536098501,0.0034386385628966,0.00597592583094585,0.005074574536098501,0.0034386385628966,0.0079434119398961,0.009009546753999,inf,inf,,0.0,0.0,0.0,0.4,False,inf
0.52,creciente_5m,0.4,True,fija,fija_60m,60,0.001,3,0.6666666666666666,66.66666666666666,100.0,0.0105132130989951,0.0095132130989951,0.0134481853168956,inf,0.0,1,1.0,100.0,100.0,0.0054386385628966,0.0044386385628966,0.0044386385628966,inf,0.0,1,2.0,2,0.6666666666666666,0.8333333333333333,0.33333333333333337,66.66666666666666,83.33333333333333,33.33333333333334,100.0,100.0,0.0,0.0054386385628966,0.00797592583094585,0.005074574536098501,0.0044386385628966,0.0069759258309458495,0.0050745745360985,0.0044386385628966,0.0089434119398961,0.009009546753998999,inf,inf,,0.0,0.0,0.0,0.4,False,inf
0.52,creciente_5m,0.4,True,fija,fija_60m,60,0.0005,3,0.6666666666666666,66.66666666666666,100.0,0.0105132130989951,0.0100132130989951,0.0139481853168956,inf,0.0,1,1.0,100.0,100.0,0.0054386385628966,0.0049386385628966,0.0049386385628966,inf,0.0,1,2.0,2,0.6666666666666666,0.8333333333333333,0.33333333333333337,66.66666666666666,83.33333333333333,33.33333333333334,100.0,100.0,0.0,0.0054386385628966,0.00797592583094585,0.005074574536098501,0.0049386385628966,0.00747592583094585,0.0050745745360985,0.0049386385628966,0.0094434119398961,0.009009546753998999,inf,inf,,0.0,0.0,0.0,0.4,False,inf
0.48,confirmacion_3m,0.3,True,fija,fija_240m,240,0.002,2,0.5,50.0,100.0,0.0059155731077834,0.0039155731077834,0.0039155731077834,inf,0.0,5,0.8,80.0,100.0,0.0204207724276002,0.0184207724276002,0.0171864692663064,inf,0.0,2,3.5,3,0.5,0.65,0.30000000000000004,50.0,65.0,30.0,100.0,100.0,0.0,0.0059155731077834,0.0131681727676918,0.014505199319816798,0.0039155731077834,0.0111681727676918,0.014505199319816801,0.0039155731077834,0.0105510211870449,0.013270896158523001,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.48,confirmacion_3m,0.3,True,fija,fija_240m,240,0.001,2,0.5,50.0,100.0,0.0059155731077834,0.0049155731077834,0.0049155731077834,inf,0.0,5,0.8,80.0,100.0,0.0204207724276002,0.0194207724276002,0.0181864692663064,inf,0.0,2,3.5,3,0.5,0.65,0.30000000000000004,50.0,65.0,30.0,100.0,100.0,0.0,0.0059155731077834,0.0131681727676918,0.014505199319816798,0.0049155731077834,0.0121681727676918,0.014505199319816801,0.0049155731077834,0.0115510211870449,0.013270896158523001,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.54,confirmacion_3m,0.3,True,fija,fija_480m,480,0.002,5,0.8,80.0,100.0,0.0140081709025133,0.0120081709025133,0.0117320417079085,inf,0.0,2,1.0,100.0,100.0,0.01335381160254,0.01135381160254,0.01135381160254,inf,0.0,2,3.5,3,0.8,0.9,0.19999999999999996,80.0,90.0,20.0,100.0,100.0,0.0,0.01335381160254,0.01368099125252665,0.0006543592999732999,0.01135381160254,0.01168099125252665,0.0006543592999732999,0.01135381160254,0.01154292665522425,0.0003782301053684989,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.54,confirmacion_3m,0.3,True,fija,fija_480m,480,0.001,5,0.8,80.0,100.0,0.0140081709025133,0.0130081709025133,0.0127320417079085,inf,0.0,2,1.0,100.0,100.0,0.01335381160254,0.01235381160254,0.01235381160254,inf,0.0,2,3.5,3,0.8,0.9,0.19999999999999996,80.0,90.0,20.0,100.0,100.0,0.0,0.01335381160254,0.01368099125252665,0.0006543592999732999,0.01235381160254,0.01268099125252665,0.0006543592999732999,0.01235381160254,0.01254292665522425,0.0003782301053685006,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.54,confirmacion_3m,0.3,True,fija,fija_480m,480,0.0005,5,0.8,80.0,100.0,0.0140081709025133,0.0135081709025133,0.0132320417079085,inf,0.0,2,1.0,100.0,100.0,0.01335381160254,0.01285381160254,0.01285381160254,inf,0.0,2,3.5,3,0.8,0.9,0.19999999999999996,80.0,90.0,20.0,100.0,100.0,0.0,0.01335381160254,0.01368099125252665,0.0006543592999732999,0.01285381160254,0.01318099125252665,0.0006543592999732999,0.01285381160254,0.01304292665522425,0.0003782301053685006,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.54,confirmacion_3m,0.3,True,fija,fija_240m,240,0.002,5,0.8,80.0,100.0,0.0108759622874579,0.0088759622874579,0.0076743860068553,inf,0.0,2,1.0,100.0,100.0,0.0111972175399239,0.0091972175399239,0.0091972175399239,inf,0.0,2,3.5,3,0.8,0.9,0.19999999999999996,80.0,90.0,20.0,100.0,100.0,0.0,0.0108759622874579,0.0110365899136909,0.00032125525246599895,0.0088759622874579,0.0090365899136909,0.00032125525246599895,0.0076743860068553,0.0084358017733896,0.0015228315330685993,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.54,confirmacion_3m,0.3,True,fija,fija_240m,240,0.001,5,0.8,80.0,100.0,0.0108759622874579,0.0098759622874579,0.0086743860068553,inf,0.0,2,1.0,100.0,100.0,0.0111972175399239,0.0101972175399239,0.0101972175399239,inf,0.0,2,3.5,3,0.8,0.9,0.19999999999999996,80.0,90.0,20.0,100.0,100.0,0.0,0.0108759622874579,0.0110365899136909,0.00032125525246599895,0.0098759622874579,0.0100365899136909,0.0003212552524660007,0.0086743860068553,0.0094358017733896,0.0015228315330686002,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.54,confirmacion_3m,0.3,True,fija,fija_240m,240,0.0005,5,0.8,80.0,100.0,0.0108759622874579,0.0103759622874579,0.0091743860068553,inf,0.0,2,1.0,100.0,100.0,0.0111972175399239,0.0106972175399239,0.0106972175399239,inf,0.0,2,3.5,3,0.8,0.9,0.19999999999999996,80.0,90.0,20.0,100.0,100.0,0.0,0.0108759622874579,0.0110365899136909,0.00032125525246599895,0.0103759622874579,0.0105365899136909,0.00032125525246599895,0.0091743860068553,0.0099358017733896,0.0015228315330685985,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.49,creciente_5m,0.4,True,fija,fija_60m,60,0.002,3,0.6666666666666666,66.66666666666666,100.0,0.0105132130989951,0.0085132130989951,0.0124481853168956,inf,0.0,1,1.0,100.0,100.0,0.0054386385628966,0.0034386385628966,0.0034386385628966,inf,0.0,1,2.0,2,0.6666666666666666,0.8333333333333333,0.33333333333333337,66.66666666666666,83.33333333333333,33.33333333333334,100.0,100.0,0.0,0.0054386385628966,0.00797592583094585,0.005074574536098501,0.0034386385628966,0.00597592583094585,0.005074574536098501,0.0034386385628966,0.0079434119398961,0.009009546753999,inf,inf,,0.0,0.0,0.0,0.4,False,inf
0.49,creciente_5m,0.4,True,fija,fija_60m,60,0.001,3,0.6666666666666666,66.66666666666666,100.0,0.0105132130989951,0.0095132130989951,0.0134481853168956,inf,0.0,1,1.0,100.0,100.0,0.0054386385628966,0.0044386385628966,0.0044386385628966,inf,0.0,1,2.0,2,0.6666666666666666,0.8333333333333333,0.33333333333333337,66.66666666666666,83.33333333333333,33.33333333333334,100.0,100.0,0.0,0.0054386385628966,0.00797592583094585,0.005074574536098501,0.0044386385628966,0.0069759258309458495,0.0050745745360985,0.0044386385628966,0.0089434119398961,0.009009546753998999,inf,inf,,0.0,0.0,0.0,0.4,False,inf
0.49,creciente_5m,0.4,True,fija,fija_60m,60,0.0005,3,0.6666666666666666,66.66666666666666,100.0,0.0105132130989951,0.0100132130989951,0.0139481853168956,inf,0.0,1,1.0,100.0,100.0,0.0054386385628966,0.0049386385628966,0.0049386385628966,inf,0.0,1,2.0,2,0.6666666666666666,0.8333333333333333,0.33333333333333337,66.66666666666666,83.33333333333333,33.33333333333334,100.0,100.0,0.0,0.0054386385628966,0.00797592583094585,0.005074574536098501,0.0049386385628966,0.00747592583094585,0.0050745745360985,0.0049386385628966,0.0094434119398961,0.009009546753998999,inf,inf,,0.0,0.0,0.0,0.4,False,inf
0.55,confirmacion_10m,0.3,True,fija,fija_480m,480,0.0005,1,1.0,100.0,100.0,0.0127949819594357,0.0122949819594357,0.0122949819594357,inf,0.0,1,1.0,100.0,100.0,0.0219992827376245,0.0214992827376245,0.0214992827376245,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0127949819594357,0.0173971323485301,0.009204300778188802,0.0122949819594357,0.0168971323485301,0.009204300778188802,0.0122949819594357,0.0168971323485301,0.009204300778188802,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,fija,fija_240m,240,0.002,1,1.0,100.0,100.0,0.007397848497447,0.005397848497447,0.005397848497447,inf,0.0,1,1.0,100.0,100.0,0.0178653666155603,0.0158653666155603,0.0158653666155603,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.007397848497447,0.01263160755650365,0.010467518118113302,0.005397848497447,0.01063160755650365,0.010467518118113299,0.005397848497447,0.01063160755650365,0.010467518118113299,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,fija,fija_240m,240,0.001,1,1.0,100.0,100.0,0.007397848497447,0.006397848497447,0.006397848497447,inf,0.0,1,1.0,100.0,100.0,0.0178653666155603,0.0168653666155603,0.0168653666155603,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.007397848497447,0.01263160755650365,0.010467518118113302,0.006397848497447,0.01163160755650365,0.0104675181181133,0.006397848497447,0.01163160755650365,0.0104675181181133,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,fija,fija_240m,240,0.0005,1,1.0,100.0,100.0,0.007397848497447,0.006897848497447,0.006897848497447,inf,0.0,1,1.0,100.0,100.0,0.0178653666155603,0.0173653666155603,0.0173653666155603,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.007397848497447,0.01263160755650365,0.010467518118113302,0.006897848497447,0.012131607556503651,0.0104675181181133,0.006897848497447,0.012131607556503651,0.0104675181181133,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,fija,fija_120m,120,0.002,1,1.0,100.0,100.0,0.0064909276892946,0.0044909276892946,0.0044909276892946,inf,0.0,1,1.0,100.0,100.0,0.0163617257520682,0.0143617257520682,0.0143617257520682,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0064909276892946,0.0114263267206814,0.009870798062773599,0.0044909276892946,0.0094263267206814,0.009870798062773599,0.0044909276892946,0.0094263267206814,0.009870798062773599,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,fija,fija_120m,120,0.001,1,1.0,100.0,100.0,0.0064909276892946,0.0054909276892946,0.0054909276892946,inf,0.0,1,1.0,100.0,100.0,0.0163617257520682,0.0153617257520682,0.0153617257520682,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0064909276892946,0.0114263267206814,0.009870798062773599,0.0054909276892946,0.0104263267206814,0.0098707980627736,0.0054909276892946,0.0104263267206814,0.0098707980627736,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.48,confirmacion_3m,0.3,True,fija,fija_240m,240,0.0005,2,0.5,50.0,100.0,0.0059155731077834,0.0054155731077834,0.0054155731077834,inf,0.0,5,0.8,80.0,100.0,0.0204207724276002,0.0199207724276002,0.0186864692663064,inf,0.0,2,3.5,3,0.5,0.65,0.30000000000000004,50.0,65.0,30.0,100.0,100.0,0.0,0.0059155731077834,0.0131681727676918,0.014505199319816798,0.0054155731077834,0.012668172767691801,0.014505199319816801,0.0054155731077834,0.0120510211870449,0.013270896158523001,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp100_sl050_480m,480,0.002,1,1.0,100.0,100.0,0.01,0.008,0.008,inf,0.0,1,1.0,100.0,100.0,0.01,0.008,0.008,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.01,0.01,0.0,0.008,0.008,0.0,0.008,0.008,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp100_sl050_480m,480,0.001,1,1.0,100.0,100.0,0.01,0.009,0.009,inf,0.0,1,1.0,100.0,100.0,0.01,0.009,0.009,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.01,0.01,0.0,0.009,0.009,0.0,0.009,0.009,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp100_sl050_480m,480,0.0005,1,1.0,100.0,100.0,0.01,0.0095,0.0095,inf,0.0,1,1.0,100.0,100.0,0.01,0.0095,0.0095,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.01,0.01,0.0,0.0095,0.0095,0.0,0.0095,0.0095,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp070_sl040_480m,480,0.002,1,1.0,100.0,100.0,0.007,0.005,0.005,inf,0.0,1,1.0,100.0,100.0,0.007,0.005,0.005,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.007,0.007,0.0,0.005,0.005,0.0,0.005,0.005,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp070_sl040_480m,480,0.001,1,1.0,100.0,100.0,0.007,0.006,0.006,inf,0.0,1,1.0,100.0,100.0,0.007,0.006,0.006,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.007,0.007,0.0,0.006,0.006,0.0,0.006,0.006,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp070_sl040_480m,480,0.0005,1,1.0,100.0,100.0,0.007,0.0065,0.0065,inf,0.0,1,1.0,100.0,100.0,0.007,0.0065,0.0065,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.007,0.007,0.0,0.0065,0.0065,0.0,0.0065,0.0065,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp070_sl035_240m,240,0.002,1,1.0,100.0,100.0,0.007,0.005,0.005,inf,0.0,1,1.0,100.0,100.0,0.007,0.005,0.005,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.007,0.007,0.0,0.005,0.005,0.0,0.005,0.005,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp070_sl035_240m,240,0.001,1,1.0,100.0,100.0,0.007,0.006,0.006,inf,0.0,1,1.0,100.0,100.0,0.007,0.006,0.006,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.007,0.007,0.0,0.006,0.006,0.0,0.006,0.006,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp050_sl030_240m,240,0.001,1,1.0,100.0,100.0,0.005,0.004,0.004,inf,0.0,1,1.0,100.0,100.0,0.005,0.004,0.004,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.005,0.005,0.0,0.004,0.004,0.0,0.004,0.004,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp050_sl030_240m,240,0.0005,1,1.0,100.0,100.0,0.005,0.0045,0.0045,inf,0.0,1,1.0,100.0,100.0,0.005,0.0045,0.0045,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.005,0.005,0.0,0.0045,0.0045,0.0,0.0045,0.0045,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp050_sl030_120m,120,0.002,1,1.0,100.0,100.0,0.005,0.003,0.003,inf,0.0,1,1.0,100.0,100.0,0.005,0.003,0.003,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.005,0.005,0.0,0.003,0.003,0.0,0.003,0.003,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp050_sl030_120m,120,0.001,1,1.0,100.0,100.0,0.005,0.004,0.004,inf,0.0,1,1.0,100.0,100.0,0.005,0.004,0.004,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.005,0.005,0.0,0.004,0.004,0.0,0.004,0.004,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp050_sl030_120m,120,0.0005,1,1.0,100.0,100.0,0.005,0.0045,0.0045,inf,0.0,1,1.0,100.0,100.0,0.005,0.0045,0.0045,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.005,0.005,0.0,0.0045,0.0045,0.0,0.0045,0.0045,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp030_sl020_120m,120,0.002,1,1.0,100.0,100.0,0.003,0.001,0.001,inf,0.0,1,1.0,100.0,100.0,0.003,0.001,0.001,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.003,0.003,0.0,0.001,0.001,0.0,0.001,0.001,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp030_sl020_120m,120,0.001,1,1.0,100.0,100.0,0.003,0.002,0.002,inf,0.0,1,1.0,100.0,100.0,0.003,0.002,0.002,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.003,0.003,0.0,0.002,0.002,0.0,0.002,0.002,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,barrera,tp030_sl020_120m,120,0.0005,1,1.0,100.0,100.0,0.003,0.0025,0.0025,inf,0.0,1,1.0,100.0,100.0,0.003,0.0025,0.0025,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.003,0.003,0.0,0.0025,0.0025,0.0,0.0025,0.0025,0.0,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,fija,fija_480m,480,0.002,1,1.0,100.0,100.0,0.0127949819594357,0.0107949819594357,0.0107949819594357,inf,0.0,1,1.0,100.0,100.0,0.0219992827376245,0.0199992827376245,0.0199992827376245,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0127949819594357,0.0173971323485301,0.009204300778188802,0.0107949819594357,0.0153971323485301,0.0092043007781888,0.0107949819594357,0.0153971323485301,0.0092043007781888,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.55,confirmacion_10m,0.3,True,fija,fija_480m,480,0.001,1,1.0,100.0,100.0,0.0127949819594357,0.0117949819594357,0.0117949819594357,inf,0.0,1,1.0,100.0,100.0,0.0219992827376245,0.0209992827376245,0.0209992827376245,inf,0.0,1,1.0,0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0127949819594357,0.0173971323485301,0.009204300778188802,0.0117949819594357,0.016397132348530102,0.0092043007781888,0.0117949819594357,0.016397132348530102,0.0092043007781888,inf,inf,,0.0,0.0,0.0,0.3,False,inf
0.49,creciente_5m,0.4,True,fija,fija_120m,120,0.002,3,0.6666666666666666,66.66666666666666,100.0,0.0161144889711123,0.0141144889711123,0.0131316523079758,inf,0.0,1,1.0,100.0,100.0,0.0056615661432088,0.0036615661432088,0.0036615661432088,inf,0.0,1,2.0,2,0.6666666666666666,0.8333333333333333,0.33333333333333337,66.66666666666666,83.33333333333333,33.33333333333334,100.0,100.0,0.0,0.0056615661432088,0.01088802755716055,0.010452922827903503,0.0036615661432088,0.00888802755716055,0.0104529228279035,0.0036615661432088,0.0083966092255923,0.009470086164767,inf,inf,,0.0,0.0,0.0,0.4,False,inf
