multiplicador_baja,multiplicador_neutral,multiplicador_sube,accuracy,balanced_accuracy,f1_macro,predicciones_baja,predicciones_neutral,predicciones_sube,porcentaje_predicho_baja,porcentaje_predicho_neutral,porcentaje_predicho_sube
2.25,1.0,0.5,0.33217846270928464,0.36243084907923967,0.2279212082717731,482457,43143,0,91.79166666666667,8.208333333333332,0.0
2.75,1.0,2.0,0.30698059360730595,0.34368414880565196,0.2142835332259474,482599,6981,36020,91.81868340943683,1.3281963470319635,6.853120243531202
2.0,1.0,2.5,0.33898211567732117,0.35256861047281857,0.21136453968483368,1488,23145,500967,0.2831050228310502,4.4035388127853885,95.31335616438356
2.5,1.0,1.5,0.31679794520547944,0.3513811890947998,0.2103899120866637,494751,21253,9596,94.13070776255708,4.043569254185693,1.82572298325723
1.75,1.0,2.5,0.3390087519025875,0.3525268525072108,0.20962136768592343,227,23179,502194,0.043188736681887364,4.410007610350076,95.54680365296804
2.5,1.0,2.75,0.32438546423135467,0.34192916860709016,0.20951202687861467,27726,9328,488546,5.275114155251141,1.7747336377473364,92.95015220700152
1.5,1.0,2.5,0.3390582191780822,0.3525707935273105,0.2094699532130765,56,23192,502352,0.0106544901065449,4.41248097412481,95.57686453576865
1.25,1.0,2.5,0.3390734398782344,0.3525852385715135,0.20945396990235654,23,23196,502381,0.004375951293759513,4.4132420091324205,95.58238203957382
1.0,1.0,2.5,0.33907724505327247,0.3525884307288469,0.2094443398028115,8,23198,502394,0.0015220700152207,4.4136225266362255,95.58485540334856
0.75,1.0,2.5,0.33907724505327247,0.3525881367505908,0.20943602829061922,1,23199,502400,0.0001902587519025875,4.413812785388128,95.58599695585997
0.5,1.0,2.5,0.33907724505327247,0.3525881367505908,0.2094357865475985,0,23199,502401,0.0,4.413812785388128,95.58618721461187
3.0,1.0,2.25,0.30112062404870626,0.33889561831953147,0.20815598927365953,479992,1194,44414,91.3226788432268,0.2271689497716895,8.450152207001523
2.5,1.0,1.25,0.31624619482496197,0.3511866013709022,0.20041681633157202,501798,21253,2549,95.47146118721462,4.043569254185693,0.4849695585996956
2.75,1.0,3.0,0.31686263318112634,0.33620348598590105,0.19931417602991863,35384,2662,487554,6.732115677321157,0.506468797564688,92.76141552511416
2.5,1.0,1.0,0.3163165905631659,0.35140580042107644,0.19713130906561158,504078,21253,269,95.90525114155251,4.043569254185693,0.05117960426179604
2.5,1.0,0.75,0.31634132420091327,0.3514500774548149,0.19675199837791693,504341,21253,6,95.95528919330289,4.043569254185693,0.001141552511415525
2.5,1.0,0.5,0.31634893455098934,0.35145887312999124,0.19675163283076405,504347,21253,0,95.9564307458143,4.043569254185693,0.0
2.75,1.0,1.75,0.30346080669710807,0.341018939779751,0.1890825027700593,504101,6981,14518,95.90962709284628,1.3281963470319635,2.7621765601217656
2.25,1.0,2.75,0.3254927701674277,0.3419432845618908,0.18582051452688322,2237,9698,513665,0.42560882800608835,1.845129375951294,97.72926179604262
2.0,1.0,2.75,0.3256373668188737,0.3419961528354177,0.1835169503879598,384,9747,515469,0.0730593607305936,1.8544520547945205,98.07248858447488
1.75,1.0,2.75,0.3256811263318113,0.34202640487370856,0.18316277577356663,90,9762,515748,0.017123287671232876,1.8573059360730595,98.12557077625571
1.5,1.0,2.75,0.32570015220700155,0.34204468956621853,0.18312707544144313,27,9767,515806,0.005136986301369864,1.8582572298325724,98.13660578386606
1.25,1.0,2.75,0.3257115677321157,0.342056633671395,0.18312701528911926,16,9767,515817,0.0030441400304414,1.8582572298325724,98.13869863013699
1.0,1.0,2.75,0.3257077625570776,0.342051471120936,0.18310740731738548,2,9769,515829,0.000380517503805175,1.8586377473363775,98.14098173515981
0.75,1.0,2.75,0.3257077625570776,0.342051471120936,0.18310717200025947,1,9769,515830,0.0001902587519025875,1.8586377473363775,98.14117199391173
0.5,1.0,2.75,0.3257077625570776,0.342051471120936,0.1831069366838243,0,9769,515831,0.0,1.8586377473363775,98.14136225266363
3.0,1.0,2.0,0.29658485540334856,0.33525410751845053,0.18151509338111058,504368,1194,20038,95.96042617960427,0.2271689497716895,3.812404870624049
2.75,1.0,1.5,0.3029337899543379,0.34099092404409737,0.17657119817415853,513666,6981,4953,97.72945205479452,1.3281963470319635,0.9423515981735161
2.5,1.0,3.0,0.3181088280060883,0.3361442571460569,0.171378243624941,3239,2964,519397,0.616248097412481,0.5639269406392694,98.81982496194826
2.75,1.0,1.25,0.3027663622526636,0.3410398042623077,0.17089876614728047,517533,6981,1086,98.46518264840182,1.3281963470319635,0.20662100456621005
2.75,1.0,1.0,0.30291476407914764,0.3412675432697114,0.1695329783135274,518561,6981,58,98.66076864535769,1.3281963470319635,0.011035007610350077
2.75,1.0,0.5,0.30292047184170473,0.34127755752332,0.1694499047753323,518619,6981,0,98.67180365296804,1.3281963470319635,0.0
2.75,1.0,0.75,0.3029185692541857,0.34127539535180795,0.16944914032210143,518618,6981,1,98.67161339421612,1.3281963470319635,0.0001902587519025875
2.25,1.0,3.0,0.31825913242009135,0.33616789357601334,0.16813809849520975,591,3011,521998,0.11244292237442924,0.572869101978691,99.31468797564688
2.0,1.0,3.0,0.31833523592085233,0.3362237592764859,0.1676161429285089,142,3031,522427,0.02701674277016743,0.5766742770167427,99.39630898021309
1.75,1.0,3.0,0.3183561643835616,0.33624189804179294,0.16753707686926336,48,3038,522514,0.0091324200913242,0.5780060882800608,99.41286149162862
1.5,1.0,3.0,0.31836377473363775,0.33624867959651045,0.1675178319447094,23,3041,522536,0.004375951293759513,0.5785768645357686,99.41704718417047
1.25,1.0,3.0,0.31836948249619484,0.3362544311654067,0.16751101090159137,10,3041,522549,0.0019025875190258753,0.5785768645357686,99.41952054794521
1.0,1.0,3.0,0.3183675799086758,0.3362519750156386,0.1674978860312234,1,3041,522558,0.0001902587519025875,0.5785768645357686,99.42123287671232
0.5,1.0,3.0,0.3183675799086758,0.3362519750156386,0.16749765372572076,0,3041,522559,0.0,0.5785768645357686,99.42142313546422
0.75,1.0,3.0,0.3183675799086758,0.3362519750156386,0.16749765372572076,0,3041,522559,0.0,0.5785768645357686,99.42142313546422
3.0,1.0,1.75,0.2956849315068493,0.334962524315959,0.1662453279122467,516554,1194,7852,98.2789193302892,0.2271689497716895,1.4939117199391172
3.0,1.0,1.5,0.29518835616438355,0.3347268652415361,0.15854028738705256,521857,1194,2549,99.28786149162862,0.2271689497716895,0.4849695585996956
3.0,1.0,1.25,0.29521689497716896,0.33488850125773945,0.1554725805204865,523954,1194,452,99.68683409436834,0.2271689497716895,0.08599695585996957
3.0,1.0,1.0,0.29527777777777775,0.33498326685440044,0.15487909129734923,524387,1194,19,99.76921613394217,0.2271689497716895,0.003614916286149163
3.0,1.0,0.5,0.29529109589041097,0.3349991370006251,0.1548664913231864,524406,1194,0,99.7728310502283,0.2271689497716895,0.0
3.0,1.0,0.75,0.29528919330289194,0.33499697482911306,0.15486573203201476,524405,1194,1,99.7726407914764,0.2271689497716895,0.0001902587519025875
