objetivo,variante,umbral,operaciones_minimas,retorno_minimo,retorno_mediano_minimo,factor_minimo,drawdown_peor,positivas_minimas,precision_operaciones_minima,pr_auc_minimo,pr_auc_lift_minimo,concentracion_mensual_maxima,aprobado
baja_cierre_4h,histgb_101_moderado,0.2,314,-0.0025815532980031,-0.0023554308097809,0.4910106855591312,-0.7214061727846807,33.43949044585987,0.119047619047619,0.2341322535886603,1.3128936430353293,0.1754816742844055,False
corto_tp070_sl035_240m,sgd_101_moderado,0.05,14,-0.0026019933308208,-0.0045000001080334,0.2477910188513367,-0.0945646018657678,14.285714285714285,0.1428571428571428,0.2406606673297599,1.1490856070573323,0.4941266764028817,False
baja_cierre_4h,sgd_101_moderado,0.55,412,-0.0026114831026119,-0.0017927980041131,0.6097090370619932,-0.6783479257790297,41.74757281553398,0.2548543689320388,0.2134340416009038,1.2949335330643534,0.2017221371477758,False
baja_cierre_4h,histgb_63_moderado,0.75,4,-0.0026143653600011,-0.0007580368362832,0.618006630903404,-0.0724295145529172,40.0,0.25,0.2352851491426881,1.3038575879510876,0.7275819464032901,False
baja_cierre_4h,histgb_63_moderado,0.16,228,-0.0026201510619848,-0.0016060937885195,0.4280855450842714,-0.7023153514522638,37.719298245614034,0.1026785714285714,0.2352851491426881,1.3038575879510876,0.2390035634515984,False
baja_cierre_4h,sgd_101_moderado,0.56,390,-0.0026235141657699,-0.001681899517076,0.6008774495862383,-0.6591343305633205,41.28205128205128,0.258974358974359,0.2134340416009038,1.2949335330643534,0.2037178573692371,False
baja_cierre_4h,control_v4_63_moderado,0.83,110,-0.0026250648279716,-0.001906235538423,0.616555726597371,-0.3773763214111901,41.00719424460432,0.2877697841726618,0.2281181756111706,1.2833197447562892,0.1967720863777534,False
baja_cierre_4h,histgb_101_moderado,0.62,74,-0.0026257316432789,-3.441779315471651e-05,0.6739613467606583,-0.3428737254805079,50.0,0.2678571428571428,0.2341322535886603,1.3128936430353293,0.2668450585885372,False
baja_cierre_4h,control_v4_63_moderado,0.4,676,-0.0026272993329857,-0.0019637527109589,0.5711115676589575,-0.8455462673801128,40.680473372781066,0.1997041420118343,0.2281181756111706,1.2833197447562892,0.2292740070350153,False
baja_cierre_4h,control_v4_63_moderado,0.72,228,-0.0026373127788767,-0.0019736419888213,0.619622105077407,-0.4745602392353415,40.61135371179039,0.2794759825327511,0.2281181756111706,1.2833197447562892,0.2744266947543136,False
baja_cierre_4h,control_v4_63_moderado,0.78,150,-0.0026375116810273,-0.0019184981463477,0.6046288769738942,-0.4139331748452604,40.57142857142857,0.2742857142857143,0.2281181756111706,1.2833197447562892,0.1914019914392104,False
baja_cierre_4h,sgd_101_moderado,0.74,161,-0.0026402139540756,-0.0022351864716038,0.6461597711099103,-0.3911302120877781,42.85714285714285,0.2857142857142857,0.2134340416009038,1.2949335330643534,0.2539711356320451,False
baja_cierre_4h,control_v4_63_moderado,0.56,406,-0.0026446743756505,-0.0019564880747348,0.6503098658453967,-0.7261194733770082,43.5960591133005,0.2635467980295566,0.2281181756111706,1.2833197447562892,0.1817548871857135,False
baja_cierre_4h,control_v4_63_moderado,0.65,292,-0.0026528276791401,-0.0019460700675845,0.6166819641866762,-0.5576481438236455,40.75342465753425,0.2705479452054795,0.2281181756111706,1.2833197447562892,0.2778445260243637,False
baja_cierre_4h,sgd_101_moderado,0.48,524,-0.0026563449905838,-0.0014214873333694,0.594121498989378,-0.7873395860071593,40.64885496183206,0.2194656488549618,0.2134340416009038,1.2949335330643534,0.2410001353118278,False
baja_cierre_4h,sgd_101_moderado,0.47,540,-0.0026704850382262,-0.0013581737837521,0.5979141446654666,-0.7914625800986865,41.48148148148148,0.2296296296296296,0.2134340416009038,1.2949335330643534,0.238938082100072,False
baja_cierre_4h,sgd_63_sin_pesos,0.3,218,-0.0026733513780017,-0.001100519231637,0.6620929080173916,-0.5934534766221657,46.64536741214057,0.2889908256880734,0.2210412569135555,1.2739325029706796,0.1848070611717645,False
baja_cierre_4h,control_v4_63_moderado,0.53,451,-0.0026747928827692,-0.0021282769846729,0.6437589172216689,-0.7819582247389458,43.68070953436807,0.2616407982261641,0.2281181756111706,1.2833197447562892,0.1871516596595814,False
baja_cierre_4h,control_v4_63_moderado,0.73,214,-0.0026932428686717,-0.0021453187325969,0.6112724394328719,-0.4697300937255393,40.80717488789238,0.273542600896861,0.2281181756111706,1.2833197447562892,0.2788586206442572,False
corto_tp070_sl035_240m,sgd_101_moderado,0.69,6,-0.0026963651845192,-0.0045000001080334,0.0,-0.0716024582023515,0.0,0.0,0.2406606673297599,1.1490856070573323,0.8344567223070141,False
baja_cierre_4h,sgd_101_moderado,0.71,190,-0.0027072851526934,-0.002391903613694,0.631764486192352,-0.4404515790564999,40.0,0.2684210526315789,0.2134340416009038,1.2949335330643534,0.2701995964578603,False
baja_cierre_4h,control_v4_63_moderado,0.55,418,-0.0027079138167167,-0.0022317774817347,0.6726705439335059,-0.7527620383030722,43.958333333333336,0.2703349282296651,0.2281181756111706,1.2833197447562892,0.1778908619390101,False
baja_cierre_4h,control_v4_63_moderado,0.71,233,-0.0027115755963536,-0.0019460700675845,0.6085186130556188,-0.494965875267929,40.25423728813559,0.2796610169491525,0.2281181756111706,1.2833197447562892,0.2812264871027967,False
baja_cierre_4h,control_v4_63_moderado,0.47,542,-0.0027142464361029,-0.0021464148992672,0.5838169325259136,-0.8372458558003038,42.80442804428044,0.2472324723247232,0.2281181756111706,1.2833197447562892,0.1981487696447803,False
baja_cierre_4h,control_v4_63_moderado,0.94,38,-0.002719274418099,-0.0022351864716038,0.5825894175909688,-0.1516528853370548,41.50943396226416,0.2452830188679245,0.2281181756111706,1.2833197447562892,0.3528039175917486,False
baja_cierre_4h,control_v4_63_moderado,0.42,637,-0.0027252246412024,-0.0016517416331917,0.5629621886230479,-0.8386983489286027,40.81632653061224,0.2213500784929356,0.2281181756111706,1.2833197447562892,0.2118405099895144,False
baja_cierre_4h,sgd_63_sin_pesos,0.29,269,-0.0027481604362995,-0.0011251003814104,0.6298825128770816,-0.6225175829857852,46.51162790697674,0.275092936802974,0.2210412569135555,1.2739325029706796,0.197517616854505,False
baja_cierre_4h,sgd_101_moderado,0.69,211,-0.0027528320517658,-0.0030301884505897,0.6281522579051858,-0.4695566154725288,38.862559241706165,0.2654028436018957,0.2134340416009038,1.2949335330643534,0.2323899464831508,False
baja_cierre_4h,histgb_101_moderado,0.18,265,-0.0027551088810991,-0.0014462252254597,0.4471983090582362,-0.7776144957755976,37.9110251450677,0.1199226305609284,0.2341322535886603,1.3128936430353293,0.2175374940489132,False
baja_cierre_4h,sgd_101_moderado,0.42,659,-0.002755892846668,-0.0013624358214437,0.5593483785678246,-0.8567401536981856,40.81942336874052,0.2018209408194233,0.2134340416009038,1.2949335330643534,0.2110148972920878,False
baja_cierre_4h,sgd_101_moderado,0.43,643,-0.0027579588968392,-0.0012793979947455,0.5680710153381893,-0.8489127648573027,41.52410575427683,0.1990668740279937,0.2134340416009038,1.2949335330643534,0.2293931274637168,False
baja_cierre_4h,sgd_101_moderado,0.45,596,-0.0027631855708018,-0.001115080478281,0.5749068656836596,-0.8444166098115019,42.95302013422819,0.2281879194630872,0.2134340416009038,1.2949335330643534,0.2224440087927096,False
baja_cierre_4h,histgb_101_moderado,0.16,220,-0.0027686198636609,-0.0015859341763425,0.4298781572892399,-0.7562101870514618,37.71186440677966,0.0826271186440678,0.2341322535886603,1.3128936430353293,0.2105751886833926,False
baja_cierre_4h,control_v4_63_moderado,0.45,578,-0.0027798395034289,-0.0019615860180929,0.5681457616578419,-0.8380426640143696,41.17647058823529,0.2231833910034602,0.2281181756111706,1.2833197447562892,0.2042047786274639,False
baja_cierre_4h,sgd_101_moderado,0.44,618,-0.0027804506031504,-0.0013218923375243,0.5684313690902867,-0.8530833807709959,41.262135922330096,0.2103559870550161,0.2134340416009038,1.2949335330643534,0.2126940115489044,False
baja_cierre_4h,histgb_101_moderado,0.17,241,-0.0027857304546081,-0.0013561993944458,0.4494285329862701,-0.7724336519055778,39.004149377593365,0.1137724550898203,0.2341322535886603,1.3128936430353293,0.1892485917740433,False
baja_cierre_4h,control_v4_63_moderado,0.66,279,-0.0027944978315485,-0.0019736419888213,0.6063965323635677,-0.576021274955181,40.86021505376344,0.2759856630824372,0.2281181756111706,1.2833197447562892,0.2789832065999746,False
baja_cierre_4h,control_v4_63_moderado,0.8,130,-0.0027964769526509,-0.0019126345976255,0.6840778587235221,-0.3588808021738199,42.30769230769231,0.3,0.2281181756111706,1.2833197447562892,0.1949769381045683,False
baja_cierre_4h,control_v4_63_moderado,0.46,559,-0.0027997851321822,-0.0023503747759386,0.5698830064837405,-0.8528925501920362,41.86046511627907,0.2307692307692307,0.2281181756111706,1.2833197447562892,0.2088422617697171,False
baja_cierre_4h,control_v4_63_moderado,0.54,436,-0.0028028214374508,-0.0022670817086473,0.6435091100206084,-0.7788658655355732,43.6,0.2591743119266055,0.2281181756111706,1.2833197447562892,0.1924536653930827,False
baja_cierre_4h,control_v4_63_moderado,0.85,100,-0.0028256023528321,-0.001906235538423,0.5769392558471138,-0.3451050254660311,41.46341463414634,0.2520325203252032,0.2281181756111706,1.2833197447562892,0.2079370331161751,False
baja_cierre_4h,histgb_101_moderado,0.53,274,-0.0028293826001869,-0.0023795268023386,0.6818061492018788,-0.6442802179039437,42.394822006472495,0.2700729927007299,0.2341322535886603,1.3128936430353293,0.2333839101209403,False
baja_cierre_4h,sgd_101_moderado,0.41,678,-0.0028341251512178,-0.0014930000868625,0.5497936160559409,-0.8702085615048232,40.70796460176992,0.1902654867256637,0.2134340416009038,1.2949335330643534,0.2189990167460767,False
baja_cierre_4h,histgb_101_moderado,0.51,336,-0.0028417806194008,-0.0015422475223895,0.6564259393687093,-0.73224360801114,46.35416666666667,0.2410714285714285,0.2341322535886603,1.3128936430353293,0.2220103453499197,False
baja_cierre_4h,control_v4_63_moderado,0.43,616,-0.0028469536708888,-0.0016658509373664,0.5450717639500293,-0.8408301146446474,40.58441558441558,0.2191558441558441,0.2281181756111706,1.2833197447562892,0.2120515251110585,False
baja_cierre_4h,control_v4_63_moderado,0.93,44,-0.0028523585839873,-0.0016985394866205,0.569474574700095,-0.1840785225353072,42.85714285714285,0.238095238095238,0.2281181756111706,1.2833197447562892,0.2891273694208195,False
baja_cierre_4h,sgd_101_moderado,0.46,563,-0.0028600952088544,-0.0011627425735932,0.5753540372147934,-0.826367522070867,42.80639431616341,0.2291296625222025,0.2134340416009038,1.2949335330643534,0.2351232459076218,False
baja_cierre_4h,control_v4_63_moderado,0.44,593,-0.0028788814183149,-0.0017903015939518,0.5440694375089457,-0.8355476711212522,40.472175379426645,0.2158516020236087,0.2281181756111706,1.2833197447562892,0.2132042618346744,False
baja_cierre_4h,sgd_63_sin_pesos,0.26,472,-0.0028809606096117,-0.0016732775364071,0.5781410540904623,-0.7717432954241435,43.50515463917526,0.2521186440677966,0.2210412569135555,1.2739325029706796,0.2344768209069723,False
baja_cierre_4h,sgd_101_moderado,0.89,51,-0.0028834998473511,-0.0026453300486318,0.5431981693465366,-0.2002281779160218,40.38461538461539,0.2307692307692307,0.2134340416009038,1.2949335330643534,0.2938574916734088,False
baja_cierre_4h,histgb_63_moderado,0.53,258,-0.0029093242068025,-0.0023325123582035,0.6190187955928337,-0.6142943262182681,43.09210526315789,0.2480620155038759,0.2352851491426881,1.3038575879510876,0.2514371343036773,False
baja_cierre_4h,sgd_101_moderado,0.9,43,-0.0029198019756665,-0.0031233614534139,0.5581431106813546,-0.1592132850838024,38.63636363636363,0.25,0.2134340416009038,1.2949335330643534,0.2007224583737175,False
baja_cierre_4h,sgd_101_moderado,0.72,183,-0.0029219454804686,-0.0023218784006312,0.6162522229514705,-0.4613102771153243,40.98360655737705,0.2677595628415301,0.2134340416009038,1.2949335330643534,0.2589121964095943,False
baja_cierre_4h,histgb_101_moderado,0.52,309,-0.0029367872871786,-0.0017874291914049,0.6560360146371447,-0.6945418337910007,45.11494252873563,0.2686084142394822,0.2341322535886603,1.3128936430353293,0.2201613332141126,False
baja_cierre_4h,control_v4_63_moderado,0.69,254,-0.0029465595038184,-0.0019759680833667,0.5872604671439928,-0.5540575029801454,40.55118110236221,0.2795275590551181,0.2281181756111706,1.2833197447562892,0.2553171926526351,False
baja_cierre_4h,histgb_63_moderado,0.51,309,-0.0029724597791993,-0.0020456795571371,0.5960799155977587,-0.7298199385485558,41.81818181818181,0.233009708737864,0.2352851491426881,1.3038575879510876,0.1986887452142925,False
baja_cierre_4h,histgb_63_moderado,0.52,280,-0.0029819237694848,-0.0021875868076458,0.6005473615799555,-0.6884112578416558,41.348973607038126,0.2428571428571428,0.2352851491426881,1.3038575879510876,0.2201803038395405,False
baja_cierre_4h,control_v4_63_moderado,0.81,127,-0.002985634020337,-0.0021182760354131,0.6573461488072184,-0.3697541085402478,41.66666666666667,0.2992125984251969,0.2281181756111706,1.2833197447562892,0.1901211429238092,False
baja_cierre_4h,sgd_101_moderado,0.75,158,-0.0029883776930662,-0.0022850377243012,0.6029020482453935,-0.4099574733079187,41.77215189873418,0.2658227848101265,0.2134340416009038,1.2949335330643534,0.3053644552287201,False
corto_tp070_sl035_240m,sgd_101_moderado,0.71,3,-0.0030040123102565,-0.0045000001080334,0.0,-0.0659438957881466,0.0,0.0,0.2406606673297599,1.1490856070573323,0.9986643735711128,False
baja_cierre_4h,sgd_63_sin_pesos,0.12,315,-0.0030510303317606,-0.0020071118595078,0.4217291829364936,-0.6295454027198816,32.06349206349206,0.0888888888888888,0.2210412569135555,1.2739325029706796,0.2147634257417234,False
baja_cierre_4h,control_v4_63_moderado,0.67,267,-0.0030560361310126,-0.0021453187325969,0.583349662201263,-0.5899366688437448,40.0749063670412,0.2734082397003745,0.2281181756111706,1.2833197447562892,0.2598581300694946,False
corto_tp070_sl035_240m,histgb_101_moderado,0.81,1,-0.003056156983599,-0.003056156983599,0.0,-0.0134393414461898,0.0,0.0,0.2686801098646919,1.1834678990494,1.0,False
corto_tp070_sl035_240m,histgb_101_moderado,0.83,1,-0.003056156983599,-0.003056156983599,0.0,-0.0134393414461899,0.0,0.0,0.2686801098646919,1.1834678990494,1.0,False
corto_tp070_sl035_240m,histgb_101_moderado,0.82,1,-0.003056156983599,-0.003056156983599,0.0,-0.0136204393097554,0.0,0.0,0.2686801098646919,1.1834678990494,1.0,False
corto_tp070_sl035_240m,histgb_101_moderado,0.8,1,-0.003056156983599,-0.003056156983599,0.0,-0.0147517942982189,0.0,0.0,0.2686801098646919,1.1834678990494,1.0,False
corto_tp070_sl035_240m,histgb_101_moderado,0.79,1,-0.003056156983599,-0.003056156983599,0.0,-0.0191854113303167,0.0,0.0,0.2686801098646919,1.1834678990494,1.0,False
baja_cierre_4h,histgb_101_moderado,0.63,64,-0.0030667524234973,-0.0004769194745458,0.6207380381969795,-0.2909879788624518,48.91304347826087,0.28125,0.2341322535886603,1.3128936430353293,0.3380048272214838,False
baja_cierre_4h,histgb_63_moderado,0.54,239,-0.0030728072615619,-0.0023250372139737,0.5975742991471612,-0.5906897051395124,42.85714285714285,0.2384937238493724,0.2352851491426881,1.3038575879510876,0.2441739873332931,False
baja_cierre_4h,control_v4_63_moderado,0.68,258,-0.0031004931324301,-0.0020344125912524,0.5732904292771124,-0.5736316659315813,40.310077519379846,0.2751937984496124,0.2281181756111706,1.2833197447562892,0.2440809059845191,False
baja_cierre_4h,sgd_63_sin_pesos,0.27,399,-0.0031010461451147,-0.0010523354319739,0.5696492646316742,-0.7373953067002532,44.86215538847117,0.2431077694235588,0.2210412569135555,1.2739325029706796,0.2353762430295983,False
baja_cierre_4h,control_v4_63_moderado,0.7,243,-0.0031225651786385,-0.0022351864716038,0.5732045893581157,-0.5514642035627024,39.09465020576132,0.2757201646090535,0.2281181756111706,1.2833197447562892,0.2624787469902953,False
baja_cierre_4h,histgb_101_moderado,0.64,56,-0.0031335820541984,0.0014527283385396,0.6337222925771531,-0.2564488301047916,54.054054054054056,0.3035714285714285,0.2341322535886603,1.3128936430353293,0.3118714537708149,False
baja_cierre_4h,histgb_101_moderado,0.58,147,-0.0031553386616527,9.159527346491812e-05,0.6026511473721545,-0.4577775651261192,50.34013605442177,0.2823529411764706,0.2341322535886603,1.3128936430353293,0.2896344342939499,False
baja_cierre_4h,histgb_63_moderado,0.59,132,-0.0031980317251291,-0.0007859913637512,0.5729429291817659,-0.4069435734015613,46.57534246575342,0.2397260273972602,0.2352851491426881,1.3038575879510876,0.3915470096092814,False
baja_cierre_4h,sgd_101_moderado,0.7,200,-0.0032126026302521,-0.0032710795747116,0.573232965464492,-0.4886260631675959,37.5,0.25,0.2134340416009038,1.2949335330643534,0.2554553202020268,False
baja_cierre_4h,sgd_63_sin_pesos,0.31,180,-0.0032899273927679,-0.0010202444994101,0.6120254643106208,-0.5219137923521887,46.45390070921986,0.2666666666666666,0.2210412569135555,1.2739325029706796,0.1891994709907936,False
baja_cierre_4h,histgb_63_moderado,0.66,35,-0.003290936810767,9.555828385055064e-05,0.6025887979126049,-0.2254797572896436,50.76923076923077,0.2307692307692307,0.2352851491426881,1.3038575879510876,0.3249756488767798,False
baja_cierre_4h,sgd_101_moderado,0.76,150,-0.0033594879467297,-0.0023393083354458,0.5709857032031547,-0.4231913399224681,41.333333333333336,0.2466666666666666,0.2134340416009038,1.2949335330643534,0.2559164282628154,False
baja_cierre_4h,control_v4_63_moderado,0.09,2,-0.0034024971450368,-0.0025252880984917,0.0,-0.0045598711763338,0.0,0.0,0.2281181756111706,1.2833197447562892,0.9954282528924168,False
corto_tp070_sl035_240m,control_v4_63_moderado,0.08,6,-0.0034237667800792,-0.0045000001080334,0.0,-0.0233778637153677,0.0,0.0,0.2534349875428584,1.1928374949472378,0.4983740141141539,False
baja_cierre_4h,sgd_101_moderado,0.94,20,-0.0034586981691589,-0.0036009889552369,0.3760801672880849,-0.097289679159538,31.818181818181817,0.1818181818181818,0.2134340416009038,1.2949335330643534,0.2844648612215716,False
baja_cierre_4h,sgd_101_moderado,0.93,24,-0.0034599838555635,-0.0036009889552369,0.3925029234682799,-0.1238765241570022,33.33333333333333,0.2083333333333333,0.2134340416009038,1.2949335330643534,0.275844908899877,False
baja_cierre_4h,sgd_101_moderado,0.87,63,-0.0034849473603983,-0.0030554736256599,0.5059536563422781,-0.2371998088635469,38.46153846153847,0.2461538461538461,0.2134340416009038,1.2949335330643534,0.2912524296921085,False
baja_cierre_4h,histgb_63_moderado,0.57,181,-0.0035345141502776,-0.0018402469102293,0.5554494807458868,-0.4977963013482749,44.19889502762431,0.2541436464088398,0.2352851491426881,1.3038575879510876,0.2557324158867056,False
baja_cierre_4h,control_v4_63_moderado,0.86,96,-0.0035729353461594,-0.0020707110050134,0.4789969813099173,-0.3480569523046724,40.0,0.2454545454545454,0.2281181756111706,1.2833197447562892,0.2228175557588192,False
baja_cierre_4h,sgd_63_sin_pesos,0.11,234,-0.0035797439722628,-0.0018577143016736,0.3556303635006667,-0.5783121836166432,31.62393162393162,0.094017094017094,0.2210412569135555,1.2739325029706796,0.2472547013749927,False
baja_cierre_4h,histgb_63_moderado,0.55,219,-0.0036013577092076,-0.0023385491911321,0.5652052512979554,-0.5776013855219547,42.01680672268908,0.2420091324200913,0.2352851491426881,1.3038575879510876,0.2161846111776678,False
baja_cierre_4h,sgd_101_moderado,0.8,106,-0.0036356828825984,-0.0027184984753839,0.5307595997825519,-0.3265256943625821,38.67924528301887,0.2264150943396226,0.2134340416009038,1.2949335330643534,0.2483557312687624,False
baja_cierre_4h,sgd_101_moderado,0.86,68,-0.0036616773391449,-0.0032004238562658,0.4835885167942901,-0.2562774557704824,37.5,0.2361111111111111,0.2134340416009038,1.2949335330643534,0.2606409858050487,False
baja_cierre_4h,control_v4_63_moderado,0.87,85,-0.0036635080117211,-0.001906235538423,0.473086599354011,-0.3398820327129155,40.0,0.2571428571428571,0.2281181756111706,1.2833197447562892,0.2385414777511149,False
baja_cierre_4h,sgd_101_moderado,0.13,90,-0.003687574252276,-0.0022314816704019,0.3030893654303218,-0.3243001220414291,27.77777777777778,0.0555555555555555,0.2134340416009038,1.2949335330643534,0.1885677482737522,False
baja_cierre_4h,sgd_63_sin_pesos,0.32,146,-0.0036919614084201,-0.0017808091759216,0.5689270821123356,-0.5847551515781121,44.52054794520548,0.2054794520547945,0.2210412569135555,1.2739325029706796,0.1885187303531827,False
baja_cierre_4h,sgd_101_moderado,0.82,90,-0.0036948596468274,-0.002391903613694,0.492789819205892,-0.2694090021185273,38.88888888888889,0.2333333333333333,0.2134340416009038,1.2949335330643534,0.2201420286160045,False
baja_cierre_4h,sgd_63_sin_pesos,0.34,114,-0.0037657508290152,-0.0018627031347714,0.5874163122528895,-0.5515594753723749,43.85964912280701,0.2456140350877192,0.2210412569135555,1.2739325029706796,0.1757022696173169,False
baja_cierre_4h,histgb_101_moderado,0.75,4,-0.0038118167538195,-0.0078360795266926,0.6365457805885106,-0.0333336087167263,25.0,0.0,0.2341322535886603,1.3128936430353293,1.0,False
baja_cierre_4h,sgd_63_sin_pesos,0.1,156,-0.003820702459128,-0.0023226372539065,0.3392303608719139,-0.4617131049021549,32.69230769230769,0.1025641025641025,0.2210412569135555,1.2739325029706796,0.2935350179408469,False
baja_cierre_4h,histgb_63_moderado,0.56,199,-0.0038254843810421,-0.0020678827529773,0.5393562961512652,-0.5614378188011491,44.221105527638194,0.236180904522613,0.2352851491426881,1.3038575879510876,0.2802786666941962,False
baja_cierre_4h,sgd_101_moderado,0.85,75,-0.0038363594915151,-0.0032004238562658,0.4646394237928379,-0.269844574541537,36.84210526315789,0.2368421052631578,0.2134340416009038,1.2949335330643534,0.2392918119655991,False
baja_cierre_4h,sgd_63_sin_pesos,0.42,43,-0.0038545123889155,-0.0049225223008543,0.6258413480804085,-0.2620121615613755,36.48648648648648,0.3243243243243243,0.2210412569135555,1.2739325029706796,0.4271437488415217,False
baja_cierre_4h,histgb_63_moderado,0.6,108,-0.0038942234735843,-0.0015580796860158,0.5044113611018087,-0.4251842492855987,44.11764705882353,0.213235294117647,0.2352851491426881,1.3038575879510876,0.2462905638363207,False
baja_cierre_4h,control_v4_63_moderado,0.9,72,-0.0038951678576215,-0.0023060925994068,0.4491362136340224,-0.313993653190404,38.63636363636363,0.2386363636363636,0.2281181756111706,1.2833197447562892,0.2654032183245259,False
baja_cierre_4h,histgb_63_moderado,0.65,43,-0.0039209459940107,-0.001198998270207,0.5637638616993251,-0.2695804918481598,46.51162790697674,0.2328767123287671,0.2352851491426881,1.3038575879510876,0.2600174620522276,False
baja_cierre_4h,sgd_101_moderado,0.91,36,-0.0039226184576853,-0.0036009889552369,0.4405770804348199,-0.1532488966210192,38.88888888888889,0.2777777777777778,0.2134340416009038,1.2949335330643534,0.2150157595052215,False
baja_cierre_4h,sgd_63_sin_pesos,0.33,124,-0.00392611354087,-0.0025805929433554,0.6055908441559674,-0.6131077474113071,42.74193548387097,0.2338709677419354,0.2210412569135555,1.2739325029706796,0.1539075888143239,False
baja_cierre_4h,histgb_63_moderado,0.72,13,-0.0039530930825365,0.0003434443389996,0.4492489694826317,-0.0822917443455124,53.84615384615385,0.2222222222222222,0.2352851491426881,1.3038575879510876,0.3912281152054632,False
baja_cierre_4h,sgd_101_moderado,0.79,117,-0.0039552805210389,-0.0031912492811679,0.5041882872812115,-0.3917417645174097,37.60683760683761,0.2222222222222222,0.2134340416009038,1.2949335330643534,0.2150787326039512,False
baja_cierre_4h,control_v4_63_moderado,0.88,81,-0.0039962066355801,-0.0023060925994068,0.4428717326128285,-0.3385498616271728,39.0,0.24,0.2281181756111706,1.2833197447562892,0.2299563077297155,False
baja_cierre_4h,sgd_101_moderado,0.83,79,-0.0040288350006207,-0.0030554736256599,0.4494730625256111,-0.2580057190409134,36.70886075949368,0.2278481012658227,0.2134340416009038,1.2949335330643534,0.2721681124854984,False
baja_cierre_4h,histgb_63_moderado,0.63,68,-0.0040528880648173,-0.0027596302786841,0.5432707967342232,-0.333220066314998,45.65217391304348,0.25,0.2352851491426881,1.3038575879510876,0.217192087842596,False
baja_cierre_4h,sgd_63_sin_pesos,0.43,40,-0.0040585150779511,-0.005343596054241,0.6186627227710069,-0.2588541182447421,37.096774193548384,0.325,0.2210412569135555,1.2739325029706796,0.2605987082099782,False
baja_cierre_4h,histgb_63_moderado,0.64,57,-0.0041177235974333,-0.0024921310357749,0.5529847692915435,-0.2944381074157195,44.303797468354425,0.2531645569620253,0.2352851491426881,1.3038575879510876,0.2317061150796218,False
baja_cierre_4h,sgd_63_sin_pesos,0.45,31,-0.0041375949632653,-0.0022321522226557,0.5438470627422662,-0.1984509377233128,45.16129032258064,0.2903225806451613,0.2210412569135555,1.2739325029706796,0.2547883156758802,False
baja_cierre_4h,histgb_63_moderado,0.58,155,-0.0041420664741833,-0.0018725969237275,0.4934615580664246,-0.5169297145926082,45.1219512195122,0.2317073170731707,0.2352851491426881,1.3038575879510876,0.2800018576837703,False
baja_cierre_4h,histgb_63_moderado,0.69,25,-0.004144270838415,0.0002726901331916,0.5200281667845587,-0.1988267384960321,52.0,0.2857142857142857,0.2352851491426881,1.3038575879510876,0.3093340094715783,False
baja_cierre_4h,sgd_101_moderado,0.77,135,-0.0041813552335397,-0.0023769987272098,0.4906913417550401,-0.4518038682383207,39.25925925925926,0.2222222222222222,0.2134340416009038,1.2949335330643534,0.2893201288985693,False
baja_cierre_4h,control_v4_63_moderado,0.89,75,-0.0041866591889411,-0.0024714726712554,0.4394706694302751,-0.3344660750980005,38.297872340425535,0.2340425531914893,0.2281181756111706,1.2833197447562892,0.2340400724169857,False
baja_cierre_4h,control_v4_63_moderado,0.08,1,-0.0041894343555904,-0.0041894343555904,0.0,-0.0027363993683829,0.0,0.0,0.2281181756111706,1.2833197447562892,1.0,False
baja_cierre_4h,sgd_101_moderado,0.81,97,-0.0042211300826695,-0.0024068085001781,0.4391329553238236,-0.3178907835525347,38.144329896907216,0.2164948453608247,0.2134340416009038,1.2949335330643534,0.2109333561358153,False
baja_cierre_4h,histgb_63_moderado,0.67,30,-0.0042726275454411,-0.000583229116979,0.5107076402272012,-0.2439513144799137,48.14814814814815,0.1851851851851851,0.2352851491426881,1.3038575879510876,0.2253417123946372,False
baja_cierre_4h,control_v4_63_moderado,0.91,60,-0.0042887017872781,-0.0023060925994068,0.4290861628912079,-0.3140915624981696,40.0,0.2375,0.2281181756111706,1.2833197447562892,0.2793063686157143,False
baja_cierre_4h,sgd_63_sin_pesos,0.44,34,-0.0043252242849104,-0.0049707385003566,0.6137623055473486,-0.2216924805325908,47.05882352941176,0.2941176470588235,0.2210412569135555,1.2739325029706796,0.241701988195917,False
baja_cierre_4h,sgd_101_moderado,0.11,46,-0.0043431532269985,-0.0018510506013408,0.1465702231701395,-0.2275733404517745,19.565217391304348,0.0,0.2134340416009038,1.2949335330643534,0.3216223729717298,False
baja_cierre_4h,sgd_101_moderado,0.12,64,-0.0043770624048656,-0.0024277292066253,0.218513645573953,-0.2480224785713765,23.4375,0.0625,0.2134340416009038,1.2949335330643534,0.2386762848830433,False
baja_cierre_4h,histgb_63_moderado,0.62,76,-0.0043903433099939,-0.002495586708188,0.4944032596629765,-0.3970278777406967,44.54545454545455,0.2181818181818181,0.2352851491426881,1.3038575879510876,0.241324968719765,False
baja_cierre_4h,sgd_101_moderado,0.84,78,-0.0044185228661534,-0.0032004238562658,0.4167275403356633,-0.2773207006393891,34.61538461538461,0.2179487179487179,0.2134340416009038,1.2949335330643534,0.3082768254799528,False
baja_cierre_4h,sgd_63_sin_pesos,0.35,102,-0.0044549628761,-0.0034353561457246,0.6003684096611834,-0.5211031220882726,42.038216560509554,0.2647058823529412,0.2210412569135555,1.2739325029706796,0.2078118626233086,False
